tconst;primaryTitle;title;frenchTitle;startYear;genres;production_countries;runtimeMinutes;revenue;tagline;overview;id;averageRating;numVotes;actor;actress;director;producer;writer
tt0058155;The Gorgon;The Gorgon;La Gorgone;1964;Fantasy, Horror;GB;83;0.0;A venture into the deepest, starkest realms of the supernatural...;In the early 20th century a village experienced a series of inexplicable murders. All the victims were young men who had been turned to stone. The perpetrator of these deaths was a being so repulsive that she transformed the onlooker using the power of her deadly stare. Much of the time the creature took the form of a beautiful and seductive woman, but during periods of the full moon she becomes a living horror, vicious and deadly. A professor has come to investigate the deaths, bringing with him his beautiful assistant whose knowledge of the Gorgon is more intimate than anyone would ever realise.;28667;6.4;7432;Christopher Lee, Jack Watson, Joseph O'Conor, Michael Goodliffe, Patrick Troughton, Peter Cushing, Redmond Phillips, Richard Pasco;Barbara Shelley, Prudence Hyman;Terence Fisher;Anthony Nelson Keys;J. Llewellyn Devine, John Gilling
tt0058164;The Guest;The Caretaker;Le Concierge;1963;Drama;GB;105;0.0;;Aston, a quiet, reserved man, lives alone in a top-floor cluttered room of a small abandoned house in a poor London district. He befriends and takes in Mac Davies, an old derelict who has been fired from a menial job in a café. In time Aston offers him a job as caretaker of the house. Aston's brother, Mick - a taunting, quasi-sadist - harasses the derelict when his brother is away, countermanding his orders...;120959;7.1;1057;Alan Bates, Donald Pleasence, Harold Pinter, Robert Shaw;;Clive Donner;Michael Birkett;Harold Pinter
tt0058166;Guns at Batasi;Guns at Batasi;Les Canons de Batasi;1964;Action, Drama, War, History;GB;103;0.0;Outnumbered A Hundred to One - Yet Fighting Like a Thousand Heroes in a Hell Spot Called Batasi!;An anachronistic martinet RSM on a remote Colonial African army caught in a local coup d'etat must use his experience to defend those in his care.;64158;7.1;2037;Cecil Parker, Earl Cameron, Errol John, Graham Stark, Jack Hawkins, John Leyton, Percy Herbert, Richard Attenborough;Flora Robson, Mia Farrow;John Guillermin;George H. Brown;C.M. Pennington-Richards, Leo Marks, Marshall Pugh, Robert Holles
tt0058182;A Hard Day's Night;A Hard Day's Night;Quatre Garçons dans le vent;1964;Comedy, Musical, Music;GB;87;2360561.0;The Beatles, starring in their first full-length, hilarious, action-packed film!;Capturing John Lennon, Paul McCartney, George Harrison and Ringo Starr in their electrifying element, 'A Hard Day's Night' is a wildly irreverent journey through this pastiche of a day in the life of The Beatles during 1964. The band have to use all their guile and wit to avoid the pursuing fans and press to reach their scheduled television performance, in spite of Paul's troublemaking grandfather and Ringo's arrest.;704;7.5;49688;Deryck Guyler, George Harrison, John Junkin, John Lennon, Norman Rossington, Paul McCartney, Ringo Starr, Victor Spinetti, Wilfrid Brambell;Anna Quayle;Richard Lester;Walter Shenson;Alun Owen
tt0058202;Minnesota Clay;Minnesota Clay;L'homme du Minnesota;1964;Western, Action, War, Romance, Drama;IT,FR,ES;90;0.0;;Wrongfully imprisoned for a crime he didn't commit, Minnesota Clay seeks revenge on the man who withheld evidence at his trial. There is a problem however, he is going blind.;91478;6.0;1003;Antonio Casas, Antonio Roso, Cameron Mitchell, Ferdinando Poggi, Fernando Sancho, Georges Rivière, Gino Pernice, Joe Kamel;Diana Martín, Ethel Rojo;Sergio Corbucci;;Adriano Bolzoni, José Gutiérrez Maesso, Sergio Corbucci
tt0058203;That Man from Rio;That Man from Rio;L'homme de Rio;1964;Comedy, Adventure, Action;FR,IT;112;0.0;Look what they call a quiet week in Rio!;French military man Adrien Dufourquet gets an eight-day furlough to visit his fiancée, Agnès. But when he arrives in Paris, he learns that her late father's partner, museum curator Professor Catalan, has just been kidnapped by a group of Amazon tribesmen who have also stolen a priceless statue from the museum. Adrien and Agnès pursue the kidnappers to Brazil, where they learn that the statue is the key to a hidden Amazon treasure.;4034;7.0;6685;Adolfo Celi, Daniel Ceccaldi, Jean Servais, Jean-Paul Belmondo, Milton Ribeiro, Roger Dumas, Sabu Do Brasil, Ubiracy De Oliveira;Françoise Dorléac, Simone Renant;Philippe de Broca;Alexandre Mnouchkine, Georges Dancigers;Ariane Mnouchkine, Daniel Boulanger, Jean-Paul Rappeneau, Philippe de Broca
tt0058232;The Unvanquished;The Unvanquished;L'insoumis;1964;Thriller, Drama;FR,IT;115;0.0;;In this drama that alludes to the Algerian War with France of the 1960s, Thomas is a deserter from the French Foreign Legion who is on the run from authorities. He helps damsel in distress Dominique, who has been taken hostage by a group of terrorists. Thomas is wounded but manages to escape after killing the guard who inflicted the injury. Dominique gives Thomas money to escape to France after he secures her freedom, but he is caught between the Foreign Legion and the terrorists seeking revenge.;137859;7.0;1128;Alain Cavalier, Alain Delon, Georges Géret, Maurice Garrel, Paul Pavel, Robert Bazil, Robert Castel;Camille de Casabianca, Lea Massari, Viviane Attia;Alain Cavalier;Alain Delon, Jacques Bar;Alain Cavalier, Jean Cau
tt0058249;Diary of a Chambermaid;Diary of a Chambermaid;Le journal d'une femme de chambre;1964;Drama, Crime;FR,IT;97;17754.0;;Celestine has a new job as a chambermaid for the quirky M. Monteil, his wife and her father. When the father dies, Celestine decides to quit her job and leave, but when a young girl is raped and murdered, Celestine believes that the Monteils' groundskeeper, Joseph, is guilty, and stays on in order to prove it. She uses her sexuality and the promise of marriage to get Joseph to confess -- but things do not go as planned.;36245;7.4;10116;Daniel Ivernel, Georges Géret, Jean Ozenne, Michel Piccoli;Aline Bertrand, Françoise Bertin, Françoise Lugagne, Jeanne Moreau, Joëlle Bernard, Muni;Luis Buñuel;Michel Safra, Serge Silberman;Jean-Claude Carrière, Luis Buñuel, Octave Mirbeau
tt0058263;King & Country;King and Country;Pour l'exemple;1964;Drama, War;GB;86;0.0;Go ahead... kill him - you're the only friend he has!;During World War I, Army Private Arthur James Hamp is accused of desertion during battle. The officer assigned to defend him at his court-martial, Captain Hargreaves, finds out there is more to the case than meets the eye.;96394;7.5;2674;Barry Foster, Barry Justice, Dirk Bogarde, James Villiers, Jeremy Spenser, Keith Buckley, Leo McKern, Peter Copley, Tom Courtenay, Vivian Matalon;;Joseph Losey;Joseph Losey, Norman Priggen;Evan Jones, J.L. Hodson, John Wilson
tt0058333;The Masque of the Red Death;The Masque of the Red Death;Le Masque de la mort rouge;1964;Drama, Horror;US,GB;89;0.0;Horror has a face.;"A European prince terrorizes the local peasantry while using his castle as a refuge against the ""Red Death"" plague that stalks the land.  Restored in 2018 by the Academy Film Archive and The Film Foundation. Restoration funding provided by the Hobson/Lucas Family Foundation.";25319;6.9;17278;David Davies, David Weston, Julian Burton, Nigel Green, Patrick Magee, Paul Whitsun-Jones, Robert Brown, Vincent Price;Hazel Court, Jane Asher;Roger Corman;Roger Corman;Charles Beaumont, Edgar Allan Poe, R. Wright Campbell
tt0058335;Marriage Italian Style;Marriage Italian Style;Mariage à l'italienne;1964;Comedy, Romance, Drama;IT,FR;102;0.0;;When Domenico first meets Filomena in Naples during World War II, he is instantly smitten. Flash forward to the postwar years, and the two meet again, sparking a passionate affair that spans two decades. But when Filomena — who has now become Domenico's kept woman and has secretly borne his children — learns that her lover is planning to wed another, she will stop at nothing to hook him into marrying her instead.;49687;7.4;11948;Aldo Puglisi, Generoso Cortini, Gianni Ridolfi, Lino Mattera, Marcello Mastroianni, Vito Moricone;Marilù Tolo, Rita Piccione, Sophia Loren, Tecla Scarano;Vittorio De Sica;Carlo Ponti;Eduardo De Filippo, Leonardo Benvenuti, Renato Castellani, Tonino Guerra
tt0058343;Merveilleuse Angélique;Angelique: The Road To Versailles;Merveilleuse Angélique;1965;Romance, Adventure, Mystery, History;FR,IT,DE;105;0.0;;Angelique is saved by the king of the cutthroats when she is endangered in the streets of Paris. After her hero is killed, she has many amorous affairs and becomes a successful businesswoman.;44453;6.6;1869;Charles Regnier, Claude Giraud, Ernst Schröder, François Maistre, Giuliano Gemma, Jacques Toja, Jean Rochefort, Jean-Louis Trintignant;Claire Maurier, Michèle Mercier;Bernard Borderie;Francis Cosne;Anne Golon, Bernard Borderie, Claude Brulé, Serge Golon
tt0058382;Murder Ahoy;Murder Ahoy;Passage à tabac;1964;Thriller, Mystery, Crime, Comedy, Drama;GB;93;0.0;New mischief amidst the mizzen-masts!;During an annual board of trustees meeting, one of the trustees dies. Miss Marple thinks he’s been poisoned after finding a chemical on him. She sets off to investigate at the ship where he had just come from. The fourth and final film from the Miss Marple series starring Margaret Rutherford as the quirky amateur detective.;758;7.0;6094;Charles 'Bud' Tingwell, Derek Nimmo, Henry Oscar, Lionel Jeffries, Miles Malleson, Nicholas Parsons, Stringer Davis, William Mervyn;Joan Benham, Margaret Rutherford;George Pollock;Lawrence P. Bachmann;David Pursall, Jack Seddon
tt0058383;Murder Most Foul;Murder Most Foul;Lady détective entre en scène;1964;Thriller, Mystery, Crime, Comedy, Drama;GB;90;0.0;New misdeeds are afoot afoot the footlights!;A murderer is brought to court and only Miss Marple is unconvinced of his innocence. Once again she begins her own investigation.;757;7.1;6624;Andrew Cruickshank, Charles 'Bud' Tingwell, James Bolam, Ralph Michael, Ron Moody, Stringer Davis;Francesca Annis, Margaret Rutherford, Megs Jenkins, Pauline Jameson;George Pollock;Ben Arbeid;Agatha Christie, David Pursall, Jack Seddon
tt0058401;Night Must Fall;Night Must Fall;La force des ténèbres;1964;Thriller, Crime;GB;101;0.0;"The lusty brawling star of ""Tom Jones"" goes psycho";A psychotic killer gets in the good graces of his aging invalid employer, and worms his way into the affection of her beautiful daughter, with unpleasant results for all.;55943;6.4;1041;Albert Finney, George Curtis, Joe Beckett, Joe Gladwin, John Gill, Martin Wyldeck, Michael Medwin;Mona Washbourne, Sheila Hancock, Susan Hampshire;Karel Reisz;Karel Reisz;Clive Exton, Emlyn Williams
tt0058405;Nightmare;Nightmare;Meurtre par procuration;1964;Thriller, Horror, Mystery;GB;82;0.0;THREE SHOCKING MURDERS...did she DREAM them? ...or DO them?;"Janet is a young student at a private school; her nights are troubled by horrible dreams in which she sees her mother, who is in fact locked in an insane asylum, haunting her. Expelled because of her persistent nightmares, Janet is sent home where the nightmares continue.";64524;6.7;2730;David Knight, George A. Cooper, John Welsh, Timothy Bateson;Brenda Bruce, Clytie Jessop, Elizabeth Dear, Irene Richmond, Jennie Linden, Moira Redmond;Freddie Francis;Jimmy Sangster;Jimmy Sangster
tt0058413;The Empty Canvas;The Empty Canvas;L'ennui;1963;Drama;FR,IT;105;0.0;Not with love - Not with money - They cannot satisfy themselves or each other!;An aspiring young artist breaks from his wealthy, possessive mother to live a bohemian existence in the artist's section of Rome and falls in love with a beautiful model who wants an uncommitted relationship.;85285;6.8;1084;Horst Buchholz, Leonida Repaci, Luigi Giuliani;Bette Davis, Catherine Spaak, Daniela Calvino, Isa Miranda, Jole Mauro, Lea Padovani, Marcella Rovena;Damiano Damiani;Carlo Ponti;Alberto Moravia, Damiano Damiani, Roberto De Leonardis, Tonino Guerra
tt0058425;Of Human Bondage;Of Human Bondage;L'ange pervers;1964;Drama;GB;100;0.0;SOME WOMEN CAN'T HELP BEING WHAT THEY ARE!;Medical student Philip falls in love with Mildred, a waitress. Although she is a flirt, they have a love affair. But when Philip is told about her constant infidelity, they break up. Mildred quits her job and becomes a prostitute. But Philip is still in love with her.;120526;6.5;1164;Jack Hedley, Laurence Harvey, Norman Smythe, Robert Morley, Roger Livesey, Ronald Lacey;Kim Novak, Nanette Newman, Olive White, Siobhan McKenna;Henry Hathaway, Ken Hughes;James Woolf;Bryan Forbes, W. Somerset Maugham
tt0058450;The Umbrellas of Cherbourg;The Umbrellas of Cherbourg;Les parapluies de Cherbourg;1964;Romance, Musical, Drama;FR,DE;91;0.0;A film for all the young lovers of the world.;This simple romantic tragedy begins in 1957. Guy Foucher, a 20-year-old French auto mechanic, has fallen in love with 17-year-old Geneviève Emery, an employee in her widowed mother's chic but financially embattled umbrella shop. On the evening before Guy is to leave for a two-year tour of combat in Algeria, he and Geneviève make love. She becomes pregnant and must choose between waiting for Guy's return or accepting an offer of marriage from a wealthy diamond merchant.;5967;7.8;33226;Bernard Fradet, Jean Champion, Jean-Pierre Dorat, Marc Michel, Nino Castelnuovo, Pierre Caden;Anne Vernon, Catherine Deneuve, Ellen Farner, Mireille Perrey;Jacques Demy;Mag Bodard;Jacques Demy
tt0058458;The Soft Skin;The Soft Skin;La Peau douce;1964;Romance, Drama;FR;113;0.0;The Eternal Triangle At Its Most Eternal.;Pierre Lachenay is a well-known publisher and lecturer, married with Franca and father of Sabine, around 10. He meets an air hostess, Nicole. They start a love affair, which Pierre is hiding, but he cannot stand staying away from her.;1719;7.5;8778;Daniel Ceccaldi, Jean Desailly, Maurice Garrel, Philippe Dumat;Dominique Lacarrière, Françoise Dorléac, Laurence Badie, Nelly Benedetti, Paule Emanuele, Sabine Haudepin;François Truffaut;António da Cunha Telles;François Truffaut, Jean-Louis Richard
tt0058500;The Pumpkin Eater;The Pumpkin Eater;Le mangeur de citrouilles;1964;Drama;GB;118;0.0;A Much Married Woman Who Drifts From Husband to Husband!;Jo, the mother of seven children, divorces her second husband in order to marry Jake, a successful but promiscuous screenwriter. Though they are physically and emotionally compatible, they are slowly torn apart.;69557;7.1;3114;Alan Webb, Cedric Hardwicke, Eric Porter, James Mason, Peter Finch, Richard Johnson;Anne Bancroft, Janine Gray, Maggie Smith, Rosalind Atkinson;Jack Clayton;James Woolf;Harold Pinter, Penelope Mortimer
tt0058557;Seance on a Wet Afternoon;Seance on a Wet Afternoon;Le rideau de brume;1964;Thriller, Drama, Crime;GB;115;0.0;Was it magic... Or murder they planned?;"Working-class British housewife Myra Savage reinvents herself as a medium, holding seances in the sitting room of her home with the hidden assistance of her under-employed, asthmatic husband, Billy. In an attempt to enhance her credibility as a psychic, Myra hatches an elaborate, ill-conceived plot to kidnap a wealthy couple's young daughter so that she can then help the police ""find"" the missing girl.";3092;7.6;7822;Godfrey James, Lionel Gamlin, Richard Attenborough, Ronald Hines;Judith Donner, Kim Stanley, Margaret Lacey, Maria Kazan, Marian Spencer, Marie Burke;Bryan Forbes;Richard Attenborough;Bryan Forbes, Mark McShane
tt0058564;Seduced and Abandoned;Seduced and Abandoned;Séduite et abandonnée;1964;Comedy, Drama;IT,FR;115;0.0;;The film presents the tale of Agnese Ascalone, daughter of prominent miner Vincenzo Ascalone, and takes place in a small town in Sicily. Agnese is seduced by her sister Matilde's fiance, and has a tryst with him for which she confesses and tries to repent, only to be discovered by her mother and father. The film is a dark satire of Sicilian social customs and honor laws, and is very similar to Divorce, Italian Style.;42790;7.9;4094;Aldo Puglisi, Lando Buzzanca, Leopoldo Trieste, Oreste Palella, Rocco D'Assunta, Saro Urzì, Umberto Spadaro;Lola Braccini, Paola Biggio, Stefania Sandrelli;Pietro Germi;Franco Cristaldi;Agenore Incrocci, Furio Scarpelli, Luciano Vincenzoni, Pietro Germi
tt0058567;Blood and Black Lace;Blood and Black Lace;6 femmes pour l'assassin;1964;Thriller, Mystery, Crime, Horror, Drama;DE,FR,IT;88;0.0;A Fashion House of Models… Becomes a Terror House of Blood!;Isabella, a young model, is murdered by a mysterious masked figure at a fashion house in Rome. When her diary, which details the house employees many vices, disappears, the masked killer begins killing off all the models in and around the house to find it.;28055;7.1;14209;Cameron Mitchell, Dante DiPaolo, Franco Ressel, Luciano Pigozzi, Thomas Reiner;Arianna Gorini, Claude Dantes, Eva Bartok, Lea Lander, Mary Arden;Mario Bava;Alfredo Mirabile, Massimo Patrizi;Giuseppe Barilla, Marcello Fondato, Mario Bava, Mary Arden
tt0058586;A Shot in the Dark;A Shot in the Dark;Quand l'inspecteur s'emmêle;1964;Comedy, Crime, Mystery;GB,US;102;12368234.0;The picture that gets away with murder;When rich Mr. Benjamin Ballon's Spanish driver is found shot dead, Inspector Jacques Clouseau is the first official on the scene. All evidence suggests Maria Gambrelli, the maid, to be the murderer. But Clouseau, being attracted to the beautiful girl, is convinced that she is hiding something. So, he has her released from jail and secretly tries to follow her. Things do not work out the way the inspector wants and people keep ending up murdered, and every time, innocent Maria seems to be the killer. But with someone important wanting Clouseau and nobody else to cover this case, his tolerance-challenged boss Charles Dreyfuss is close to losing his mind when casualties keep turning up. And Clouseau keeps on causing trouble without knowing it...;1594;7.3;32455;George Sanders, Graham Stark, Herbert Lom, Maurice Kaufmann, Peter Sellers;Ann Lynn, Elke Sommer, Moira Redmond, Tracy Reed, Vanda Godsell;Blake Edwards;Blake Edwards;Blake Edwards, Harry Kurnitz, Marcel Achard, William Peter Blatty
tt0058649;The Third Secret;The Third Secret;Le Secret du docteur Whitset;1964;Thriller, Drama, Crime, Mystery;GB;103;0.0;The Story of a Man Searching for a Killer Who Might Be Himself!;A prominent London psychologist seems to have taken his own life, causing stunned disbelief amongst his colleagues and patients. His teenage daughter refuses to believe it was suicide as this would go against all of the principles her father stood for, therefore she is convinced it was murder. She enlists the help of a former patient to try to get to the truth. However, the truth turns out to be both surprising and disturbing.;101651;6.5;1469;Alan Webb, Jack Hawkins, Paul Rogers, Peter Sallis, Richard Attenborough, Stephen Boyd;Diane Cilento, Pamela Franklin, Patience Collier, Rachel Kempson;Charles Crichton;Robert L. Joseph;Robert L. Joseph
tt0058692;The Black Tulip;The Black Tulip;La Tulipe noire;1964;Comedy, Adventure, Action;ES,FR,IT;115;0.0;;Aristocrat Guillaume de Saint Preux leads a double life as a masked bandit known as the Black Tulip. The Black Tulip only robs rich aristocrats, so the local peasants regard him as a hero. Baron La Mouche is convinced Guillaume is the Tulip. During a robbery, he scars the Tulip's face, and hopes to use this to expose Guillaume, but Guillaume is one step ahead.;12539;6.6;3062;Adolfo Marsillach, Akim Tamiroff, Alain Delon, Francis Blanche, Jorge Rigaud, Robert Manuel, Yvan Chiffre;Dawn Addams, Laura Valenzuela, Virna Lisi;Christian-Jaque;Georges Cheyko;Alexandre Dumas, Christian-Jaque, Henri Jeanson, Paul Andréota
tt0058701;A Married Woman;The Married Woman;Une femme mariée;1964;Romance, Drama;FR;94;0.0;She Loves Two Men... She is Married to One!;In an exploration of love and adultery, a woman is conflicted between her husband, her lover and herself.;40652;7.1;4580;Bernard Noël, Christophe Bourseiller, Georges Liron, Jean-Luc Godard, Philippe Leroy;Macha Méril, Margareth Clémenti, Rita Maiden, Véronique Duval;Jean-Luc Godard;;Jean-Luc Godard
tt0058715;The Gospel According to St. Matthew;The Gospel According to St. Matthew;L'Évangile selon saint Matthieu;1964;Drama, History, Biography;IT,FR;137;0.0;A Motion Picture which will be seen by the entire world - up to the end of the world!;This biblical drama from the Catholic Marxist director focuses on the teachings of Jesus, including the parables that reflect their revolutionary nature. As Jesus travels along the coast of the Sea of Galilee, he gradually gathers more followers, leading him into direct conflict with the authorities.;24192;7.6;14436;Alfonso Gatto, Enrique Irazoqui, Giacomo Morante, Giorgio Agamben, Luigi Barbini, Marcello Morante, Mario Socrate, Settimio Di Porto;Margherita Caruso, Susanna Pasolini;Pier Paolo Pasolini;Alfredo Bini;Pier Paolo Pasolini
tt0058740;Weekend at Dunkirk;Weekend at Dunkirk;Week-end à Zuydcoote;1964;Drama, War;FR,IT;119;0.0;Only once before, in The Longest Day, has a motion picture achieved such greatness !;In June 1940, during the Dunkirk evacuation of Allied troops to England, French sergeant Julien Maillat and his men debate whether to evacuate to Britain or stay and fight the German troops that are closing-in from all directions.;75525;6.9;2084;Christian Barbier, François Guérin, Georges Géret, Jean-Paul Belmondo, Jean-Pierre Marielle, Kenneth Haigh, Pierre Mondy, Ronald Howard;Catherine Spaak, Marie Dubois;Henri Verneuil;Raymond Hakim, Robert Hakim;François Boyer, Robert Merle
tt0058751;Winnetou: The Red Gentleman;Winnetou: The Red Gentleman;Le trésor des montagnes bleues;1964;Western, Adventure, Drama;FR,DE,IT,YU;94;0.0;;Forester, a ruthless oil baron, wants to create a war between the native American tribes and the white men. Old Shatterhand, Winnetou and their sidekick Castlepool try to prevent this.;3686;6.5;3747;Anthony Steel, Ilija Ivezic, Klaus Kinski, Lex Barker, Pierre Brice, Renato Baldini, Terence Hill, Velimir Chytil;Karin Dor, Marie-Noëlle;Harald Reinl;Horst Wendlandt, Stipe Gurdulic;Harald G. Petersson, Karl May
tt0058753;Witchcraft;Witchcraft;Witchcraft;1964;Horror;GB;79;0.0;Hex Marks the Spot!;When her grave is disturbed by modern-day land developers, a 300-year-old witch is accidentally resurrected and terrorizes an English village.;83519;6.1;1692;Barry Linehan, David Weston, Jack Hedley, Lon Chaney Jr., Victor Brooks;Diane Clare, Jill Dixon, Marie Ney, Viola Keats, Yvette Rees;Don Sharp;Jack Parsons, Robert L. Lippert;Harry Spalding
tt0058754;Woman of Straw;Woman of Straw;La femme de paille;1964;Thriller, Drama, Crime;GB;122;0.0;"IT'S SO EASY TO SET FIRE TO ""A WOMAN OF STRAW""";Anthony Richmond schemes to get the fortune of his tyrannical, wheelchair-using tycoon uncle Charles Richmond by persuading Maria, a nurse he employs, to marry him.;4999;6.8;3274;Alexander Knox, Danny Daniels, Douglas Wilmer, Johnny Sekka, Laurence Hardy, Noel Howlett, Peter Madden, Ralph Richardson, Sean Connery;Gina Lollobrigida;Basil Dearden;Michael Relph;Catherine Arley, Robert Muller, Stanley Mann
tt0058777;Zulu;Zulu;Zoulou;1964;Action, Drama, War, History;ZA,GB;138;8000000.0;Dwarfing the mightiest! Towering over the greatest!;In 1879, during the Anglo-Zulu War, man-of-the-people Lt. Chard and snooty Lt. Bromhead are in charge of defending the isolated and vastly outnumbered Natal outpost of Rorke's Drift from tribal hordes.;14433;7.7;44521;Glynn Edwards, Ivor Emmanuel, Jack Hawkins, James Booth, Michael Caine, Neil McCarthy, Nigel Green, Paul Daneman, Stanley Baker;Ulla Jacobsson;Cy Endfield;Cy Endfield, Stanley Baker;Cy Endfield, John Prebble
tt0058863;The 317th Platoon;The 317th Platoon;La 317ème section;1965;Drama, War, History;FR,ES;100;306505.0;;In Laos, 1954, eight days before the french defeat in the Indochina war, the 317th platoon – four french soldiers and 41 laotian combatants – has been ordered to leave its outpost and to retreat for the plains of Diên Biên Phu, where the french army is getting stucked. Led by the inexperienced and idealistic sous-lieutenant Torrens, fresh out of the military academy, and by adjutant Willsdorf, a WWII veteran of the Werhmacht, the group must cross 150 kilometers of jungle. But dripping rainwater, hostile nature, and the Viêt-minh ambushes expose them to constant danger.;31344;7.3;1754;Boramy Tioulong, Bruno Cremer, Jacques Perrin, Manuel Zarzo, Pierre Fabre;Saksi Sbong;Pierre Schoendoerffer;Benito Perojo, Georges de Beauregard;Pierre Schoendoerffer
tt0058898;Alphaville;Alphaville;Alphaville, une étrange aventure de Lemmy Caution;1965;Comedy, ScienceFiction, Drama, Mystery;IT,FR;99;0.0;Suddenly the word is Alphaville... and a secret agent is in a breathless race against the Masters of the Future.;An American private-eye arrives in Alphaville, a futuristic city on another planet which is ruled by an evil scientist named Von Braun, who has outlawed love and self-expression.;8072;7.0;29014;Akim Tamiroff, Eddie Constantine, Jean-André Fieschi, Jean-Louis Comolli, Jean-Pierre Léaud, László Szabó, Michel Delahaye;Anna Karina, Christa Lang, Valérie Boisgel;Jean-Luc Godard;André Michelin;Jean-Luc Godard
tt0058909;Angelique and the King;Angelique and the King;Angélique et le roy;1966;Romance, Adventure, History;FR,IT,DE;100;0.0;;Soon after her latest husband death, the King himself (Louis XIV) meets with our heroine and begs her to help convince the Persian Ambassador to agree to a treaty. However, what they didn't realize was that the handsome Persian was in fact a sexual sadist. So, it is up to the King's half- brother, some Hungarian prince, to save Angélique from the evil troll's clutches.;22183;6.6;1892;Fred Williams, Jacques Toja, Jean Parédès, Jean Rochefort, Pasquale Martino, René Lefèvre, Robert Hossein, Sami Frey;Estella Blain, Michèle Mercier;Bernard Borderie;Francis Cosne;Alain Decaux, Anne Golon, Bernard Borderie, Serge Golon
tt0058962;The Bedford Incident;The Bedford Incident;Aux postes de combat;1965;Thriller, Drama, War, Action;GB,US;102;0.0;“Hunt her down … until she comes up!”;During a routine patrol, a reporter is given permission to interview a hardened cold-war warrior and captain of the American destroyer USS Bedford. The reporter gets more than he bargained for when the Bedford discovers a Soviet sub and the captain begins a relentless pursuit, pushing his crew to breaking point.;17744;7.3;6250;Colin Maitland, Eric Portman, Frank Lieberman, James MacArthur, Martin Balsam, Michael Kane, Paul Tamarin, Richard Widmark, Sidney Poitier, Wally Cox;;James B. Harris;James B. Harris, Richard Widmark;James Poe, Mark Rascovich
tt0058985;Happiness;Happiness;Le bonheur;1965;Romance, Drama;FR;80;0.0;Only a woman could dare to make this film.;A young husband and father, perfectly content with his life, falls in love with another woman.;53023;7.6;10561;Christian Riehl, Jean-Claude Drouot, Marc Eyraud, Olivier Drouot;Claire Drouot, Manon Lanclos, Marcelle Faure-Bertin, Marie-France Boyer, Sandrine Drouot, Sylvia Saurel;Agnès Varda;Mag Bodard;Agnès Varda
tt0058997;Bunny Lake Is Missing;Bunny Lake Is Missing;Bunny Lake a disparu;1965;Thriller, Drama, Mystery;GB;107;0.0;No one admitted while the clock is ticking!;A woman reports that her young daughter is missing, but there seems to be no evidence that she ever existed.;1942;7.3;10810;Clive Revill, Finlay Currie, Keir Dullea, Laurence Olivier, Noël Coward, The Zombies;Anna Massey, Carol Lynley, Lucie Mannheim, Martita Hunt;Otto Preminger;Otto Preminger;John Mortimer, Marryam Modell, Penelope Mortimer
tt0059014;Carry on Cowboy;Carry On Cowboy;Carry on Cowboy;1965;Comedy, Western;GB;93;0.0;How the west was lost!;Stodge City is in the grip of the Rumpo Kid and his gang. Mistaken identity again takes a hand as a 'sanitary engineer' named Marshal P. Knutt is mistaken for a law marshal. Being the conscientious sort, Marshal tries to help the town get rid of Rumpo, and a showdown is inevitable. Marshal has two aids—revenge-seeking Annie Oakley and his sanitary expertise.;5065;6.2;3544;Bernard Bresslaw, Charles Hawtrey, Jim Dale, Jon Pertwee, Kenneth Williams, Percy Herbert, Peter Butterworth, Sidney James;Angela Douglas, Joan Sims;Gerald Thomas;Peter Rogers;Talbot Rothwell
tt0059015;Casanova 70;Casanova '70;Casanova;1965;Comedy, Drama;FR,IT;113;0.0;;The amorous adventures of Andrea Rossi-Colombotti, an army officer who finds pleasure with beautiful women in life-threatening situations.;3520;6.4;1441;Enrico Maria Salerno, Guido Alberti, Marcello Mastroianni;Beba Loncar, Jolanda Modio, Liana Orfei, Margaret Lee, Marisa Mell, Moira Orfei, Virna Lisi;Mario Monicelli;Carlo Ponti;Agenore Incrocci, Furio Scarpelli, Mario Monicelli, Tonino Guerra
tt0059043;The Collector;The Collector;L'obsédé;1965;Thriller, Drama;GB,US;119;0.0;Almost a love story.;Freddie is an inept bank clerk with no future. His only hobby is collecting butterflies, which gives him a feeling of power and control that is otherwise totally missing from his life. He comes into a large sum of money and buys himself a country house. Still unable to make himself at ease socially, he starts to plan on acquiring a girlfriend - in the same manner as he collects butterflies. He prepares the cellar of the house to be a collecting jar and stalks his victim over several days.;42740;7.5;12520;David Haviland, Gordon Barclay, Kenneth More, Maurice Dallimore, Terence Stamp, William Beckley, William Bickley;Allyson Ames, Mona Washbourne, Samantha Eggar;William Wyler;John Kohn, Jud Kinberg;John Fowles, John Kohn, Stanley Mann
tt0059049;Don Camillo in Moscow;Don Camillo in Moscow;Don Camillo en Russie;1965;Comedy, History;FR,IT;109;0.0;;Priest Don Camillo blackmails his friendly rival Peppone into letting him join a Communist delegation visiting the Soviet Union.;37991;6.9;2066;Fernandel, Gianni Garko, Gino Cervi, Jacques Herlin, Marco Tulli, Paul Muller, Saro Urzì, Silla Bettini;Graziella Granata, Leda Gloria;Luigi Comencini;;Giovanni Guareschi, Leonardo Benvenuti, Piero De Bernardi, René Barjavel
