frenchTitle;genres;averageRating;numVotes;decade
L'étoile du jour;Drama;5.4;77;2010
Y Swn;Drama, History;7.3;245;2020
Alice de l'autre côté du miroir;Fantasy, Adventure, Family;6.2;129042;2010
Les Poings contre les murs;Thriller, Drama, Crime;7.3;50088;2010
Blackwood;Thriller, Horror;5.3;1224;2010
The Duke of Burgundy;Romance, Drama, Mystery;6.5;14838;2010
Les yeux jaunes des crocodiles;Drama;6.3;1575;2010
Voyages en Italie;Comedy, Romance;5.9;218;2020
Les meutes;Thriller, Drama, Crime;6.3;683;2020
Train Station;Comedy, Drama, Crime, Mystery;5.8;184;2010
Avant que les flammes ne s'éteignent;Drama, Crime;4.9;234;2020
Saint Petersburg;Romance, Drama;5.8;102;2010
Belle comme la femme d'un autre;Comedy, Romance;4.6;238;2010
The Devil's Bargain;Drama, Mystery, Horror;6.0;350;2010
The Survivalist;Thriller, ScienceFiction, Drama, Sci-Fi;6.4;19479;2010
Mes soeurs;Drama;6.6;170;2010
Oppression;Thriller, Drama, Mystery, Horror;4.8;15327;2010
Sand Castle;Drama, Action, War;6.3;29153;2010
The Legend of the 5ive;Horror;5.6;49;2010
Le fidèle;Romance, Drama, Crime;6.3;5931;2010
Resident Evil : Chapitre final;ScienceFiction, Action, Horror, Sci-Fi;5.5;104837;2010
Dans la cour;Comedy, Drama;6.3;1477;2010
Lulu femme nue;Comedy, Romance, Drama;6.5;890;2010
Marie-Line et son juge;Comedy, Drama;6.3;428;2020
Les choses simples;Comedy;6.5;1091;2020
Pas très normales activités;Comedy;3.7;400;2010
One Deep Breath;Romance, Thriller, Drama;4.5;150;2010
Malady;Romance, Drama, Mystery, Horror;4.0;258;2010
Pop Redemption;Comedy, Music;6.0;1455;2010
Comme un lion;Drama;6.1;231;2010
Tu honoreras ta mère et ta mère;Comedy;5.2;206;2010
Goodbye Morocco;Drama;6.1;236;2010
Wicked Games: Rimini Sparta;Drama;7.3;56;2020
Soirée filles;Comedy;4.7;838;2010
Quai d'Orsay;Comedy;6.4;4036;2010
Casanova variations;Fantasy, Drama, Music, Biography;5.9;276;2010
'71;Thriller, Crime, Action, War, Drama;7.2;63322;2010
Leave to Remain;Drama;6.3;379;2010
Otro Sol;Adventure, Crime, History, Documentary;6.2;17;2020
Matei copil miner;Drama, Family;6.9;105;2010
La Fin de tout;Drama, Documentary;6.4;23;2020
In a Heartbeat;Romance, Mystery, Horror;3.0;302;2010
La petite;Drama;6.2;418;2020
àma Gloria;Comedy, Drama;7.0;859;2020
Bâtiment 5;Drama, History;6.3;1027;2020
La fille de son père;Comedy, Drama;6.3;430;2020
Banel & Adama;Drama;6.3;760;2020
Christina Noble;Drama, Biography;6.8;1913;2010
The Bridge at the End of the World;Thriller, Drama, Action;6.2;116;2010
Top Dog;Drama, Crime;5.0;1694;2010
A Fallible Girl;, Drama;6.9;31;2010
Catch Me Daddy;Thriller, Drama;6.3;1556;2010
Indochine: Central Tour au cinéma;Music;7.1;10;2020
Le Grand Retournement;Comedy, Drama, History;6.1;37;2010
Darkest Day;Adventure, Action, Horror;3.5;1300;2010
The Activist;Thriller;4.9;125;2010
Tótem;Drama;7.0;3793;2020
La Barbe;Drama, History;6.8;978;2020
Cidade Rabat;Drama;6.3;55;2020
Mes séances de lutte;Drama;5.4;715;2010
Indivision;Drama;5.1;31;2020
Cielo abierto;Drama;7.4;19;2020
I'm Still Here;Romance, Thriller, Drama;7.6;1306;2010
La vraie vie des profs;Comedy;3.8;344;2010
Les jardins du roi;Romance, Drama;6.5;26235;2010
Love is Strange;Romance, Drama;6.7;13536;2010
Tigresse;Comedy, Adventure, Drama;6.4;262;2020
Opium;Comedy, Musical, Drama;4.6;511;2010
La vie domestique;Drama;5.9;443;2010
Sira;Drama;6.5;221;2020
Viver Mal;Drama;6.9;521;2020
Bonne conduite;Comedy, Crime;6.0;849;2020
Kletka ishet ptitsu;Drama;6.3;77;2020
Le Comte de Monte-Cristo;Adventure, Drama, Action, History;7.6;35554;2020
Hôtel Normandy;Comedy, Romance;4.7;346;2010
The Quiet Hour;Thriller, ScienceFiction, Drama, Sci-Fi;4.6;1716;2010
La Sirène;Drama, War, Animation;6.8;202;2020
Tomorrow;Drama;6.1;362;2010
The Addicted;Horror;2.2;160;2010
11.6;Thriller, Drama, Biography;5.7;2658;2010
Victor Young Perez;Drama, History, Biography;6.3;588;2010
Le Temps de l'aventure;Romance, Drama;6.4;1123;2010
Chandelier;Thriller, Drama, Mystery;5.3;428;2010
A Dark Reflection;Thriller;5.2;699;2010
Montanha - Un adolescent à Lisbonne;Drama;6.4;521;2010
Ma belle gosse;Comedy, Drama;5.4;45;2010
Des lendemains qui chantent;Comedy;5.7;416;2010
Some Rain Must Fall;, Drama;5.5;119;2020
En tongs au pied de l'Himalaya;Comedy, Drama;6.1;123;2020
Girl from the North Country;Music, Musical, Drama;7.3;25;2020
La vie pour de vrai;Comedy;5.7;1199;2020
Identify;ScienceFiction, Action, Horror, Sci-Fi;5.7;15569;2010
Tatami;Thriller, Drama, Sport;7.5;2490;2020
The Penguin Lessons;, Drama;7.1;3011;2020
Sages-femmes;Drama;7.1;430;2020
Royal Shakespeare Company: The Comedy of Errors;Comedy, ;6.5;8;2020
Meet Me in Paris;Romance, Comedy;4.1;144;2020
Le Théorème de Marguerite;Comedy, Drama, Mystery;6.8;2560;2020
Le scandale Paradjanov ou la vie tumultueuse d'un artiste soviétique;Romance, Drama;6.7;340;2010
Burn It Up, Djassa;Music, Drama, Crime;3.6;55;2010
The Best Years;Comedy, Drama, Crime;4.5;3066;2010
The Scopia Effect;Thriller, ScienceFiction, Horror, Sci-Fi;3.9;652;2010
The Professional;Thriller, Action;5.6;10760;2010
Vermines;Horror;6.2;12926;2020
Churchill;Drama, History, Biography;6.0;16164;2010
L'autre Laurens;Comedy, Thriller, Crime, Fantasy;5.4;114;2020
Compulsion;Thriller, Drama, Crime, Mystery;6.5;16;2020
The Prince;Fantasy, Drama;6.1;250;2020
Le Roi des Ombres;Thriller, Drama, Crime;4.9;936;2020
Boys Behind Bars;Drama;6.2;41;2010
I.T.;Thriller, Drama, Crime, Mystery;5.5;17290;2010
The D Train;Comedy, Drama;5.1;11802;2010
The Chaperone;Drama;6.6;1990;2010
Historia del miedo (Histoire de la peur);Thriller, Drama, Mystery;5.0;399;2010
A Warning to the Curious;Horror;4.0;86;2010
La Nuit au musée : Le Secret des pharaons;Comedy, Adventure, Family, Fantasy;6.2;142709;2010
Locke;Thriller, Drama;7.1;164427;2010
3X3D;Comedy, Drama;5.9;375;2010
The Summer Book;Drama;7.0;341;2020
Saint Laurent;Romance, Drama, Biography;6.1;6701;2010
Yves Saint Laurent;Drama, Biography;6.2;13455;2010
AfterDeath;Thriller, Mystery, Horror;4.0;2157;2010
Journal d'une femme de chambre;Drama;5.5;3128;2010
Silent Witnesses;Romance, Drama, Documentary;6.9;36;2020
Notre tout petit petit mariage;Comedy;3.8;410;2020
Pour l'honneur;Comedy, Sport;5.6;213;2020
Bonobo;Comedy, Drama;5.4;581;2010
Fury;Drama, Action, War;7.6;578749;2010
The Holiday List;Comedy;4.2;212;2020
Sea Fever;ScienceFiction, Drama, Mystery, Horror;5.7;15261;2010
La Tendresse;Comedy, Drama;6.2;386;2010
National Theatre Live: Good;Drama, War;8.2;273;2020
S.A.S: Section d'assaut;Thriller, Action, War;4.6;2133;2010
The Riot Club;Thriller, Drama;6.0;24638;2010
Moonwalkers;Comedy, Action;6.1;10158;2010
Ida;Drama;7.4;62016;2010
AKA;Thriller, Action, Crime;6.6;14240;2020
Everest;Adventure, Drama, History, Biography;7.1;240283;2010
Le Procès du chien;Comedy;6.1;669;2020
The Salvation;Western, Thriller, Drama, Action;6.7;44819;2010
The Theory of Love;Comedy, Romance, Fantasy;7.6;11;2010
Hide & Seek;Romance, Drama;4.5;1332;2010
Dying Light;Thriller, Mystery, Horror;6.2;34;2010
Ce week-end là...;Comedy, Drama;6.9;25506;2010
Drunk on Love;Comedy, Romance;5.7;81;2010
Damaged;Thriller, Drama, Action, Crime;4.7;7379;2020
L'étrange couleur des larmes de ton corps;Thriller, Mystery, Horror;5.9;4505;2010
L.A. Slasher;Comedy, Drama, Crime, Horror;3.2;1029;2010
Deux jours, une nuit;Drama;7.3;51437;2010
The Christmas Candle;Drama, Family;6.3;2861;2010
London Falling;Thriller, Action, Crime;3.0;1226;2010
Le prix du passage;Thriller, Drama;5.5;119;2020
Eka & Natia, chronique d'une jeunesse géorgienne;Drama;7.3;7196;2010
Eric Clapton: Across 24 Nights;Music;8.6;63;2020
De l'usage du sex-toy en temps de crise;Drama;6.7;12;2010
L'Amour ouf;Music, Thriller, Crime, Comedy, Romance, Drama;7.0;5283;2020
Omar la fraise;Comedy, Drama, Crime;5.9;785;2020
Aimer, boire et chanter;Comedy, Romance, Drama;6.0;1387;2010
Jeune et Jolie;Romance, Drama;6.7;39524;2010
Sinister 2;Thriller, Mystery, Horror;5.3;64044;2010
Ma langue au chat;Comedy, Drama;5.8;230;2020
Le ravissement;Drama;6.9;1291;2020
La mer et ses vagues;Drama;6.1;24;2020
Apparition of Evil;Mystery, Crime, Horror;3.7;107;2010
Danila Poperechniy: FUN/LIFE;Comedy;6.9;73;2020
Sommeil d'hiver;Drama;8.0;57510;2010
Une rencontre;Romance, Drama;6.2;3747;2010
Ton absence;Romance, Drama, Comedy;6.4;1019;2010
Bacurau;Western, Thriller, Mystery, Adventure, Action, Drama;7.3;32415;2010
T2 Trainspotting;Comedy, Drama, Crime;7.1;137284;2010
La promesse verte;Drama;6.2;321;2020
Ma maman est en Amérique, elle a rencontré Buffalo Bill;Animation;6.9;74;2010
Greyhawk;Drama, Crime;5.9;162;2010
Philip Roth: Unmasked;Documentary, Biography;7.4;82;2010
Vandal;Drama;5.9;199;2010
Silverhide;Thriller, Mystery, Horror;2.4;239;2010
Orthodox;Drama, Crime;5.1;312;2010
The Borderlands;Thriller, Horror, Sci-Fi;5.8;11518;2010
Ransom Games;Thriller, Adventure, Action, Crime;5.5;4055;2010
Backtrack: Les Revenants;Thriller, Mystery, Horror, Fantasy, Drama;5.9;14292;2010
Message Man;Thriller, Action, Crime;5.9;5167;2010
Goal of the Dead;Comedy, Horror;5.5;1684;2010
Serial Kaller;Horror;2.9;145;2010
Gemma Bovery;Comedy, Romance, Drama;6.4;7107;2010
La mante religieuse;Drama;5.6;196;2010
Les gazelles;Comedy;5.4;890;2010
Cheba Louisa;Comedy;5.8;103;2010
Acceptance;Thriller, Drama, Crime;4.7;33;2010
Gatwick Gangsters;Adventure, Drama, Action, Crime;2.8;750;2010
Je fais le mort;Comedy, Crime, Mystery;5.9;1027;2010
Scintilla;ScienceFiction, Horror, Sci-Fi;4.6;2032;2010
Knight of the Dead;Fantasy, Action, Horror;2.7;676;2010
Annihilation;Adventure, ScienceFiction, Drama, Horror;6.8;379394;2010
Le chanteur;Drama;6.0;11;2010
Qu'est-ce qu'on a fait au Bon Dieu ?;Comedy;7.0;46948;2010
On the Milky Road;Comedy, Drama, Fantasy;6.3;5047;2010
Benoît Brisefer : Les Taxis rouges;Comedy, Adventure, Family;4.5;208;2010
Kingsman : Services secrets;Comedy, Adventure, Action, Crime;7.7;752460;2010
The Wick: Dispatches from the Isle of Wonder;Comedy, Drama, Documentary;8.5;7;2010
De guerre lasse;Thriller, Drama, Crime;5.3;345;2010
Les rencontres d'après minuit;Comedy, Romance, Drama, Fantasy;5.6;1800;2010
United Passions: La Légende du Football;Drama, Sport, History;2.1;4487;2010
Fighting Heart;Drama, Sport;4.2;695;2010
The Childhood of a Leader;Drama;6.2;7236;2010
Sauvages;Thriller, Drama;5.5;669;2010
Cemetery of Splendour;Fantasy, Drama, Mystery;6.8;5748;2010
Les salauds;Romance, Thriller, Drama, Crime;6.1;3897;2010
Le prochain film;Comedy, Drama;6.5;42;2010
Luise;Romance, Drama, History;6.5;92;2020
3 coeurs;Romance, Drama;5.9;2686;2010
Deadly Virtues: Love.Honour.Obey.;Thriller, Drama;4.8;1996;2010
La marche;Comedy, Drama, History;6.2;419;2010
Dead Snow: Red vs. Dead;Comedy, Action, Horror;6.8;27759;2010
Son épouse;Drama;5.5;192;2010
L'harmonie familiale;Comedy;5.4;9;2010
Grand Central;Comedy, Romance, Drama;6.2;3050;2010
Brothers' Day;Drama, Crime;3.8;176;2010
Fiston;Comedy;5.3;1521;2010
La braconne;Comedy, Drama;6.1;64;2010
Second Coming;Drama;5.1;698;2010
The More You Ignore Me;Comedy;6.0;864;2010
Mon fils;Drama;7.2;1909;2010
L'autre vie de Richard Kemp;Fantasy, Thriller, Crime;6.5;1091;2010
Né quelque part;Comedy, Drama;6.2;719;2010
The Midnight Horror Show;Horror;3.3;680;2010
La fille du 14 juillet;Comedy;6.3;1288;2010
La Bataille de Solférino;Comedy, Drama;6.5;1144;2010
Tonnerre;Comedy, Romance, Drama;6.3;375;2010
Who Needs Enemies;Thriller, Drama, Crime;5.4;372;2010
Les Apaches;Drama;5.9;370;2010
Mandorla;Fantasy, Drama;5.2;48;2010
Le coeur des hommes 3;Comedy, Romance, Drama;5.6;502;2010
La grande boucle;Comedy, Sport;5.9;695;2010
White Collar Hooligan 3;Thriller, Crime;4.0;478;2010
Piégé;Thriller, War;5.0;342;2010
Heli;Romance, Drama, Crime;6.8;5535;2010
Grigris;Drama, Crime;6.4;609;2010
A Touch of Sin;Drama, Crime, Action;7.1;13414;2010
L'inconnu du lac;Romance, Thriller, Drama;6.9;16871;2010
9 mois ferme;Comedy, Crime, Mystery;6.4;5515;2010
Mohamed Dubois;Comedy;5.0;619;2010
Status Quo: Pictures - Live at Montreux;Music;7.6;18;2000
Tashkafa: Stories of the Street;Unknown, Documentary;6.7;39;2010
Love Me Do;Thriller, Drama, Crime;5.7;102;2010
Henri;Drama;6.2;288;2010
Pour ton anniversaire;Thriller, Drama;5.5;199;2010
Coherence;Thriller, ScienceFiction, Mystery, Sci-Fi;7.2;159777;2010
Catacombes;Thriller, Mystery, Horror;6.3;122728;2010
Magic in the Moonlight;Comedy, Romance, Drama;6.5;72271;2010
2 automnes 3 hivers;Comedy;6.6;806;2010
Lucy;Thriller, ScienceFiction, Action, Sci-Fi;6.4;557086;2010
Shaun le mouton, le film;Comedy, Adventure, Family, Animation;7.3;45245;2010
Aga;Drama;7.0;2686;2010
Nos héros sont morts ce soir;Drama, Crime, Mystery;6.0;173;2010
1ère Classe Barrows;Drama, Action, War;3.9;229;2010
Qui vive;Drama;5.8;519;2010
Celluloid;Thriller, Drama;5.2;39;2010
White Settlers;Thriller, Mystery, Horror;4.7;2919;2010
Nina Forever;Comedy, Romance, Drama, Horror;5.6;5379;2010
Hippocrate;Comedy, Drama;6.8;3620;2010
Amar Akbar & Tony;Comedy, Romance, Drama;5.3;312;2010
Winter;Drama;6.4;172;2010
Ashens and the Quest for the Gamechild;Comedy, Adventure;6.0;1724;2010
The Fly Room;Drama, Biography;6.1;97;2010
Valley of the Witch;Horror;3.2;463;2010
My Old Lady;Comedy, Romance, Drama;6.4;10506;2010
Dead Walkers: Rise of the 4th Reich;Horror;1.3;202;2010
Dragon Nest: Le Réveil du dragon;Fantasy, Adventure, Action, Animation;6.2;3488;2010
Panic Home;Thriller, Drama, Action, Crime;5.2;5033;2010
Jamais le premier soir;Comedy, Romance;4.7;861;2010
Tu seras un homme;Comedy, Drama;6.8;122;2010
Over Your Dead Body;Thriller, Drama, Horror;6.1;1659;2010
#Starvecrow;Thriller, Drama, Crime;4.9;25;2010
Tirez la langue, mademoiselle;Comedy, Drama;5.9;555;2010
Jeff Wayne's Musical Version of the War of the Worlds Alive on Stage! The New Generation;Music, Adventure, Musical, Action;7.7;554;2010
The Dead 2;Drama, Action, Horror;5.1;2223;2010
Kidnapping Mr. Heineken;Thriller, Mystery, Crime, Action, Drama;6.1;22123;2010
Cute Little Buggers;Comedy, Horror, Sci-Fi;3.4;479;2010
Libre et assoupi;Comedy;6.6;1669;2010
Sangue del mio sangue;Drama, Mystery, History;6.1;1291;2010
The Tormented;Thriller, Drama, Horror;3.3;55;2010
The Silent Storm;Romance, Drama;5.3;484;2010
The Last Scout;Adventure, ScienceFiction, Drama, Mystery;4.2;2564;2010
Celui que nous laisserons;Music, Musical, Drama;6.8;105;2010
The ABCs of Death 2;Comedy, Horror;5.4;9438;2010
Fausse Route;Thriller, Drama, Mystery, Horror;5.3;3934;2010
L'homme qu'on aimait trop;Drama, Crime, Mystery;6.1;1942;2010
Mob Handed;Thriller;2.4;212;2010
In the Deep;Thriller, Mystery, Horror, Adventure;5.6;63265;2010
Mère;Comedy, Drama;7.2;89;2010
Tom le cancre;Adventure;4.2;13;2010
The Snare;Thriller, Mystery, Horror;5.3;10797;2010
Money;Thriller;6.5;492;2010
La French;Thriller, Action, Crime;7.1;12850;2010
Loin des hommes;Drama, War;7.2;9224;2010
Loubia Hamra;Drama;5.1;59;2010
Electricity;Drama;6.1;914;2010
Paris pieds nus;Comedy;6.3;3740;2010
Life Is a Trumpet;Comedy, Romance, Drama;6.3;467;2010
War Book;Drama;6.8;721;2010
The Hatching;Comedy, Thriller, ScienceFiction, Horror;4.0;966;2010
Le Transporteur: Héritage;Thriller, Action, Crime;5.2;46348;2010
Viktor;Thriller, Drama, Action, Mystery;3.8;574;2010
Brothers of War;Drama, War;4.4;326;2010
La règle du jeu;Comedy, Drama;6.8;19;2010
The Disappearance of Lenka Wood;Crime;3.0;314;2010
La légende des Kray;Drama, Crime;4.9;2180;2010
Barbie: Mariposa et le Royaume des fées;Fantasy, Family, Animation;6.2;2121;2010
L'Adulescent;Comedy;5.0;715;2010
Corbin Nash;Thriller, Action, Horror;4.3;5298;2010
Zomblogalypse;Comedy, Horror;2.9;271;2020
Noble Earth;Drama;5.7;51;2010
Eva ne dort pas;Drama;5.6;657;2010
Moi, Olga;Drama, Crime, History, Biography;6.6;2825;2010
The Anomaly;Thriller, ScienceFiction, Mystery, Action, Sci-Fi;4.7;7840;2010
Limonov. La ballade;Biography, Drama, History, Animation;5.9;940;2020
Blackbird;Drama;7.5;77;2010
The Trip to Italy;Comedy, Drama;6.6;16337;2010
L'affaire Jessica Fuller;Thriller, Drama, Crime, Mystery;4.6;5312;2010
Le Crocodile du Botswanga;Comedy;5.2;1721;2010
Buttercup Bill;Romance, , Drama;5.9;115;2010
American Nightmare 2: Anarchy;Thriller, Action, Horror, Sci-Fi;6.4;168057;2010
Le promeneur d'oiseau;Drama, Family;6.9;697;2010
Tu veux... ou tu veux pas?;Comedy, Romance;5.4;2433;2010
Bill;Comedy, Family, History;6.6;3497;2010
Peter Grimes on Aldeburgh Beach;Music;8.5;19;2010
12 ans d'âge;Comedy;5.2;119;2010
Juliette;Comedy, Drama;5.2;161;2010
For the Blinds;Fantasy, Adventure, ScienceFiction, Sci-Fi;6.3;21;2010
The Shadows: The Final Tour;Music, Unknown;7.8;24;2000
Un Hologramme pour le Roi;Comedy, Romance, Drama;6.1;48607;2010
Une merveilleuse histoire du temps;Romance, Drama, Biography;7.7;496805;2010
L'Avant-centre;Comedy, Romance, Drama;6.3;395;2010
100 Streets;Drama, Crime;5.8;4603;2010
Bypass;Thriller, Drama;5.6;355;2010
Kidon;Comedy, Action;5.1;353;2010
Le Sens de l'humour;Romance, Drama;6.3;83;2010
Eastern Boys;Romance, Drama, Crime;6.9;4005;2010
Ancient Demon Succubi;Thriller, Horror;3.4;28;2010
The Guvnors;Thriller, Crime;5.7;3490;2010
Doutes: Chronique du sentiment politique;Comedy, Drama;2.3;44;2010
Maintenant ou jamais;Drama, Crime;5.7;329;2010
Death of a Farmer;Drama;8.5;27;2010
Summer;Romance, Drama;6.3;3540;2010
SOS: Save Our Skins;Comedy, Horror;5.5;272;2010
Little Gay Boy;Fantasy, Drama;4.5;186;2010
Always in the Present;Drama;7.1;22;2010
Deadly Intent;Thriller, Drama, Mystery, Horror;3.7;336;2010
Une histoire banale;Drama;6.0;247;2010
Tigers;Thriller, Drama;7.2;1892;2010
La chair de ma chair;Drama;5.9;27;2010
Edge of the World;Adventure, Drama, History;5.4;3060;2020
Midnight Globe;Thriller;6.2;10;2010
Chronique d'un Affranchi;Thriller, Action, Crime;4.8;8;2010
Shongram;Drama, Action, History;6.3;108;2010
The Goob;Romance, Drama;5.7;1316;2010
Peterman;Thriller, Drama, Crime;5.8;126;2010
Adama;Adventure, Drama, War, Animation;6.7;367;2010
7 Cases;Thriller, Drama, Crime;3.3;216;2010
The Harry Hill Movie;Comedy, Adventure, Family;3.9;2479;2010
Avis de mistral;Comedy, Romance, Drama;6.6;4246;2010
Babysitting;Comedy;6.7;12757;2010
Mia madre;Drama;6.8;7904;2010
Criminal: Un espion dans la tête;Thriller, ScienceFiction, Crime, Action, Sci-Fi;6.3;73293;2010
Altamira;Drama, History, Biography;6.0;3185;2010
L'Armée du Salut;Drama;5.6;712;2010
Les vacances du petit Nicolas;Comedy, Family;6.2;3677;2010
Death Walks;Comedy, Mystery, Horror;3.9;820;2010
Le Grimoire d'Arkandias;Fantasy, Adventure, Comedy, Family;4.8;393;2010
The Thirteenth;, Horror;7.9;26;2010
Seul dans Berlin;Thriller, Drama, War, History;6.5;10257;2010
Oggy et les cafards;Comedy, Adventure, Family, Animation;6.4;1255;2010
Extinction;Thriller, Adventure, Action, Horror;3.1;1329;2010
Des étoiles;Drama;6.6;95;2010
L'Enquête;Thriller, Drama;6.6;1042;2010
Le Livre de la jungle;Animation, Adventure, Action, Family, Fantasy, Drama;7.3;299211;2010
À toute épreuve;Comedy;5.5;348;2010
La crypte;Drama;5.8;54;2010
La saison des femmes;Drama;7.5;6299;2010
Jasmine;Animation;6.9;45;2010
On a failli être amies;Comedy, Drama;5.8;596;2010
Adieu Marx;Comedy;5.2;18;2010
Spaceship;ScienceFiction, Drama;3.9;261;2010
Before I Disappear;Adventure, Drama;7.2;10312;2010
Mon âme par toi guérie;Drama;6.3;233;2010
Le Procès de Viviane Amsalem;Drama;7.7;7045;2010
Man Up;Comedy, Romance, Drama;6.8;58405;2010
The Beat Beneath My Feet;Comedy, Drama, Family;6.4;1948;2010
Gare du Nord;Romance, Drama, Comedy;6.0;297;2010
Love & Friendship;Comedy, Romance, Drama;6.4;27030;2010
Cruel Summer;Thriller, Drama, Horror;5.4;1126;2010
Appropriate Behavior;Comedy, Romance, Drama;6.5;4887;2010
Les suffragettes;Drama, History;6.9;45696;2010
Fonzy;Comedy;5.3;672;2010
Le garçon invisible;ScienceFiction, Adventure, Action, Comedy, Fantasy;6.2;4494;2010
Somnus;Thriller, Adventure, ScienceFiction, Sci-Fi;2.9;467;2010
We'll Never Have Paris;Comedy, Romance;4.6;3861;2010
The Program;Drama, Sport, Biography;6.5;19963;2010
sur Les Traces de Sarah Kane;Drama;4.2;380;2010
La niña de fuego;Thriller, Drama;7.2;7745;2010
Les trois frères, le retour;Comedy;4.8;1851;2010
Two Down;Comedy, Thriller, Crime;6.0;2081;2010
Papa lumière;Drama;5.2;70;2010
Ortega and His Enemies;Romance, Drama, Crime, Action;6.5;297;2010
Out of Innocence;Drama, Crime;7.4;98;2010
Le Grand Cirque mystique;Drama;5.2;668;2010
The Inbetweeners 2;Comedy;6.4;47902;2010
Lili Rose;Romance, Drama, Comedy;6.6;22;2010
Sous les jupes des filles;Comedy, Romance;5.3;2447;2010
L'Année prochaine;Drama;5.9;99;2010
Trois exercices d'interprétation;Drama;6.1;135;2010
El mudo;Comedy, , Drama;6.0;210;2010
Histoire de ma mort;Drama, History;6.3;873;2010
Métabolisme ou quand le soir tombe sur Bucarest;Drama;6.1;1208;2010
Mouton;Drama;5.8;156;2010
The Ugly One;Drama;5.9;58;2010
L'amour est un crime parfait;Thriller, Drama, Crime, Mystery;5.8;2214;2010
Folies Bergère;Comedy;6.4;1070;2010
Breaking the Bank;Comedy;4.8;1033;2010
Soundtrack to Sixteen;Comedy, Romance;5.8;318;2020
Fear of Water;Romance, Drama;5.3;413;2010
Jimmy's Hall;Drama, History, Biography;6.7;7156;2010
Torture;Horror;4.7;150;2020
