tconst;id;frenchTitle;primaryTitle;averageRating;runtimeMinutes;genres;startYear;overview;directors;acteurs;poster_path;video;frenchOverview
tt0298744;14112;Auto Focus;Auto Focus;6.7;105;Crime, Drama, Biography;2002;"A successful TV star during the 1960s, former ""Hogan's Heroes"" actor Bob Crane projects a wholesome family-man image, but this front masks his persona as a sex addict who records and photographs his many encounters with women, often with the help of his seedy friend, John Henry Carpenter. This biographical drama reveals how Crane's double life takes its toll on him and his family, and ultimately contributes to his death.";Paul Schrader;Greg Kinnear, Willem Dafoe, Maria Bello;https://image.tmdb.org/t/p/original//wlRErAnSQEUbkotL70DbiwpRKzV.jpg;Non disponible;Dans les années soixante, Bob Crane est l'animateur vedette d'une émission de radio à succès. C'est aussi un père de famille comblé. Lorsqu'il se voit proposer le rôle principal d'une série humoristique, c'est le début d'une gloire aussi grande que destructrice. Sa célébrité et la rencontre de John Carpenter, un technicien vidéo qui le pousse à développer son obsession de l'image et des femmes. Au cours de sa quête effrénée de plaisir et de sexe, Bob Crane va peu à peu perdre sa famille, ruiner sa carrière et se perdre lui-même...
tt0298798;18408;Cherish;Cherish;6.6;99;Mystery, Drama, Comedy, Thriller;2002;After a martini-induced rampage, a fantasy-prone young woman is placed under house arrest.;Finn Taylor;Robin Tunney, Tim Blake Nelson, Brad Hunt;https://image.tmdb.org/t/p/original//hTNAKGnqi8v4FRPEjm9Wl5S5yMz.jpg;Non disponible;"Ne supportant pas de rester seule, Zoé, vingt ans, ramène constamment chez elle des amis ou des amours de passage. Pour fuir la réalité, elle s'imagine un monde idéal bercé par les tubes des années soixante-dix et quatre-vingt. Mais un jour, sa vie bascule : après un verre de trop, elle a un accident de voiture et provoque la mort d'un policier. Zoé est alors condamnée à expérimenter un nouveau programme pénal de ""prison à domicile"". Retenue par un bracelet électronique, elle vit enfermée chez elle, avec pour unique compagnon un officier chargé de la surveiller."
tt0298814;9341;Fusion;The Core;5.5;135;Adventure, Sci-Fi, Action, ScienceFiction, Thriller;2003;Geophysicist Dr. Josh Keyes discovers that an unknown force has caused the earth's inner core to stop rotating. With the planet's magnetic field rapidly deteriorating, our atmosphere literally starts to come apart at the seams with catastrophic consequences. To resolve the crisis, Keyes, along with a team of the world's most gifted scientists, travel into the earth's core. Their mission: detonate a device that will reactivate the core.;Jon Amiel;Aaron Eckhart, Hilary Swank, Delroy Lindo;https://image.tmdb.org/t/p/original//thSvh9EVWhLl39dgjfUYMp22YS9.jpg;Non disponible;Pour des raisons inconnues, le noyau interne de la Terre a cessé de tourner sur lui-même. Le champ magnétique de la planète s'effondre, provoquant sous des latitudes diverses une dramatique et spectaculaire série d'accidents. Face à cette catastrophe sans précédent, le gouvernement américain convoque le géophysicien Josh Keyes, une poignée de savants de réputation internationale et un tandem d'astronautes, la major Rebecca Childs et le commandant Iverson. Leur objectif : lancer dans les profondeurs du manteau terrestre une capsule habitée, et provoquer des explosions nucléaires en chaîne pour réactiver le noyau et ainsi sauver le monde d'une destruction imminente.
tt0298845;10511;In America;In America;7.7;105;Drama;2002;A family of Irish immigrants adjusts to life on the mean streets of Hell's Kitchen while also grieving the death of a child.;Jim Sheridan;Paddy Considine, Samantha Morton, Djimon Hounsou;https://image.tmdb.org/t/p/original//cUhMjWQyyApA0pFinogCsE2wy8g.jpg;Non disponible;Après la perte tragique de leur fils, Johnny et Sarah décident de quitter l'Irlande accompagnés de leurs deux fillettes. En quête d'une vie nouvelle, ils s'installent à New York où leur rencontre avec un artiste tourmenté changera leur existence à jamais.
tt0298856;21868;Evelyn;Evelyn;7.0;94;Drama;2002;Desmond Doyle is devastated when his wife abandons their family on the day after Christmas. His unemployment, and the fact that there is no woman in the house to care for the children—Evelyn, Dermot and Maurice—make it clear to the authorities this is an untenable situation. The Catholic Church and the Irish courts decide to put the Doyle children into Church-run orphanages.;Bruce Beresford;Pierce Brosnan, Julianna Margulies, Aidan Quinn;https://image.tmdb.org/t/p/original//vqRwsDnyTPoukDSzHUqpWQp3qaO.jpg;Non disponible;Depuis que sa femme a déserté le foyer, Desmond Doyle se débrouille tant bien que mal pour élever seul ses trois jeunes enfants, mais dans l'Irlande puritaine des années cinquante, cette situation est inacceptable. Sous prétexte de revenus insuffisants, l'Etat décide de placer les petits en institution religieuse. Doyle est anéanti.Parce qu'il ne supporte pas d'être injustement écarté de ceux qui sont toute sa vie, Doyle va se lancer dans un impossible combat. Avec l'aide d'une amie, Bernadette, et de Nick, un avocat, ce père va tenter de faire changer les choses. Si la loi menace sa famille, alors il attaquera la loi...
tt0299117;13441;Roger Dodger;Roger Dodger;6.8;106;Drama, Comedy;2002;A smooth-talking ad executive attributes his remarkable success with women to his ability to manipulate their emotions from the moment he first meets them. When his teenage nephew drops in for a visit, he soon learns that his approach isn't as foolproof as he thought when he attempts to teach the boy how to pick up women.;Dylan Kidd;Campbell Scott, Jesse Eisenberg, Isabella Rossellini;https://image.tmdb.org/t/p/original//koAdQdL3LUtho4nd1DWSubE7dU6.jpg;Non disponible;À Manhattan, Roger Dodger peint l'ego masculin et l'art de manipuler les femmes de manière comique. Campbell Scott joue le rôle de Roger, un rédacteur publicitaire à l'esprit vif qui peut se faufiler sous n'importe quelle jupe.
tt0299172;13700;La ferme se rebelle;Home on the Range;5.4;76;Animation, Adventure, Comedy, Family;2004;"When a greedy outlaw schemes to take possession of the ""Patch Of Heaven"" dairy farm, three determined cows, a karate-kicking stallion and a colorful corral of critters join forces to save their home. The stakes are sky-high as this unlikely animal alliance risk their hides and match wits with a mysterious band of bad guys.";Will Finn, John Sanford;Judi Dench, Cuba Gooding Jr., Jennifer Tilly;https://image.tmdb.org/t/p/original//oGuiZaGqeCxf1MhcLi7LNphn3MY.jpg;Non disponible;Quand un individu cupide complote pour s’emparer d’une ferme paisible, trois vaches, un étalon et un troupeau bigarré d’animaux s’unissent pour tenter de sauver leur chez-eux. Les enjeux sont au plus haut et les animaux de cette alliance improbable vont risquer leurs vies pour défaire une mystérieuse bande de hors-la-loi.
tt0299458;13132;All the Real Girls;All the Real Girls;6.7;108;Drama, Romance;2003;In a sleepy little mill town in North Carolina, Paul is the town Romeo. But when his best friend's sister returns home from boarding school, he finds himself falling for her innocent charm. In spite of her lack of experience and the violent protests of her brother, the two find themselves in a sweet, dreamy and all-consuming love.;David Gordon Green;Zooey Deschanel, Paul Schneider, Patricia Clarkson;https://image.tmdb.org/t/p/original//sQ6dMkwPIFucYSmFQcr38WBYzs.jpg;Non disponible;Dans une petite ville du sud des Etats-Unis, Paul, qui est connu pour avoir séduit toutes les filles de la bourgade, tombe amoureux de la jeune soeur vierge de son meilleur ami...
tt0299594;39770;Brève traversée;Brief Crossing;6.7;84;Drama, Comedy, Romance;2001;A young French man and an older English woman spend one night together on a ship.;Catherine Breillat;Sarah Pratt, Gilles Guillain, Marc Filipi;https://image.tmdb.org/t/p/original//nT8wLojXXdUEjpISv0cCJ7XqPiz.jpg;Non disponible;La rencontre entre Alice, une jeune Anglaise de 30 ans, et Thomas, adolescent français de 16 ans durant la traversée sur un ferry reliant la France à l'Angleterre.
tt0299658;1574;Chicago;Chicago;7.2;113;Crime, Drama, Comedy, Musical;2002;Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.;Rob Marshall;Renée Zellweger, Catherine Zeta-Jones, Richard Gere;https://image.tmdb.org/t/p/original//cNNOgpMwFxq24Xd3ktW37irImAN.jpg;Non disponible;À Chicago, dans les années vingt, Roxie Hart, une jeune femme qui rêve de monter sur la scène de l'Onyx Club, est accusée du meurtre de son amant indélicat et envoyée en prison. Derrière les barreaux, elle retrouve celle qu'elle admire, Velma Kelly, une chanteuse de jazz condamnée pour avoir tué son mari et sa sœur, pris en flagrant délit d'adultère. Le très populaire avocat Billy Flynn va brillamment plaider leur cause et attirer l'attention des médias sur ces deux jeunes femmes à la superbe voix. Roxie, dont Billy a fait l'emblème de la naïveté abusée, devient en quelque temps une véritable star à Chicago…
tt0299854;49814;Reconnu coupable;The Escapist;6.1;88;Crime, Drama, Action, Thriller;2002;"Denis Hopkins, a pilot, lives with his pregnant wife Valerie and has a comfortable lifestyle. When a gang of criminals led by the sadistic Ricky Barnes breaks into his home, he offers whatever the criminals want to protect his wife and unborn child, but the evil Ricky kills Valerie anyway. Their baby is saved, and later Barnes is arrested and sentenced to life in the maximum security prison, Sullen Voe. Denis fakes his own suicide, then assaults a police car in order to get himself arrested and sent to prison with the intention of tracking down and killing Ricky Barnes. He does not reveal his true name and is called John ""What"" by the prisoners and guards. Denis escapes from successive prisons, forcing his eventual transfer to Sullen Voe. When he reaches his objective, Ricky Barnes schedules a confrontation, but things do not quite turn out the way Denis had expected.";Gillies MacKinnon;Philip Barantini, Andy Serkis, Barry Barnes;https://image.tmdb.org/t/p/original//3mmtzUN9VLQiB3aEIr7x96AXC4m.jpg;Non disponible;
tt0299930;8046;Amours troubles;Gigli;2.7;121;Crime, Drama, Comedy, Romance;2003;Gigli is ordered to kidnap the psychologically challenged younger brother of a powerful federal prosecutor. When plans go awry, Gigli's boss sends in Ricki, a gorgeous free-spirited female gangster who has her own set of orders to assist with the kidnapping. But Gigli begins falling for the decidedly unavailable Ricki, which could be a hazard to his occupation.;Martin Brest;Ben Affleck, Jennifer Lopez, Justin Bartha;https://image.tmdb.org/t/p/original//oDsswaTJimwGg105xg5qHpGDoLc.jpg;Non disponible;Larry Gigli, un tueur à gages qui travaille pour le compte de Louis, un ponte de la mafia, est chargé d'enlever dans un hôpital psychiatrique Brian, le frère handicapé mental d'un procureur tenace. Ce dernier tente de mettre derrière les barreaux Starkman, un puissant bonnet de la pègre de la Côte Est, également employeur de Louis et Gigli. Brian sera libéré à condition que le procureur abandonne ses poursuites. Pour cette opération délicate, Larry est assisté de la très séduisante Ricki, une jeune femme dont il tombe éperdument amoureux...
tt0300015;17920;Rose & Cassandra;I Capture the Castle;6.8;113;Drama, Romance;2003;A love story set in 1930s England that follows 17-year-old Cassandra Mortmain, and the fortunes of her eccentric family, struggling to survive in a decaying English castle. Based on Dodie Smith's 1948 novel with the same name.;Tim Fywell;Romola Garai, Rose Byrne, Bill Nighy;https://image.tmdb.org/t/p/original//h2zomt3cxjYxx2TdnsAC0UCaJGB.jpg;Non disponible;Suffolk dans les années 1930. Cassandra, 17 ans, vit dans un château délabré au sein d’une famille excentrique couverte de dettes. Son père, un écrivain qui connut le succès 12 ans auparavant, tente en vain de réitérer son exploit. Totalement insouciants, Cassandra, sa ravissante soeur Rose, son frère Thomas et leur belle-mère peintre, vivent en parfaite harmonie, isolés du monde extérieur. Leur univers bascule lorsque deux jeunes Américains héritent du château.
tt0300051;9541;Père et fille;Jersey Girl;6.2;102;Drama, Comedy, Romance;2004;Ollie Trinke is a young, suave music publicist who seems to have it all, with a new wife and a baby on the way. But life deals him a bum hand when he's suddenly faced with single fatherhood, a defunct career and having to move in with his father. To bounce back, it takes a new love and the courage instilled in him by his daughter.;Kevin Smith;Ben Affleck, Liv Tyler, Raquel Castro;https://image.tmdb.org/t/p/original//1yNItQRe1SKQyOwuDWv5yQJbxZP.jpg;Non disponible;À Manhattan, Ollie Trinke était un publiciste branché qui avait tout pour être heureux jusqu'à la mort soudaine de sa femme. Seul avec un bébé sur les bras, Ollie craque. Congédié sans cérémonie, le voilà obligé de s'éloigner de New York et d'aller loger chez son père, dans la banlieue du New Jersey où il avait passé toute sa jeunesse.Désormais, il se contente d'assurer le quotidien, sacrifiant son temps et son énergie à un boulot ingrat et sans avenir. Seule consolation : sa petite fille, Gertie, qu'il adore et qui croit avoir déniché le paradis dans le New Jersey.Un jour, en louant pour la millième fois le film favori de la fillette, Ollie fait la connaissance de Maya. Belle, intelligente, et douée d'une forte personnalité, elle ne tarde pas à entrer dans sa vie et à l'inviter à un sérieux examen de conscience...
