tconst;frenchTitle;genres;averageRating;numVotes;actor1;actor2;actor3;decade
tt11101622;Plantados;Drama, History;6.9;272;Carlos Cruz;Ricardo Becerra;Frank Egusquiza;2020
tt1110220;Sur ta joue ennemie;Thriller, Drama;6.3;115;Robinson Stévenin;Fanny Valette;Patrick Descamps;2000
tt1110233;Acts of Mercy;Thriller, Drama;7.9;49;Kevin Akers;Amy Benedict;Clement Blake;2000
tt11105790;Le Dernier Piano;Drama, War;6.5;360;Tarek Yaacoub;Rola Beksmati;Mounir Maasri;2020
tt1110630;Jasper, pingouin explorateur;Animation, Adventure, Family;6.6;94;Malte Arkona;Maresa Sedlmeier;Rufus Beck;2000
tt11107978;Coeur vaillant;Animation, Family, Fantasy;4.6;58;Carrie Jo Crosby;Justine Huxley;Nick Hudson Murdoch;2020
tt11110938;No Name and Dynamite Davenport;Western;3.7;193;Vernon Wells;Rich Ting;Natalie Burn;2020
tt11111286;Reboot Camp;Comedy;4.5;1893;David Lipper;David Koechner;Lindsey Shaw;2020
tt1111231;Friends for Life;Drama, Family, War;6.4;145;Michael Flynn;Jimmy Chunga;Tayva Patch;2000
tt1111235;Trance;Horror;3.2;187;Dominique Swain;Madeline Zima;Brea Grant;2010
tt11112532;Agra, une famille indienne;Drama;5.7;1210;Mohit Agarwal;Priyanka Bose;Vibha Chhibber;2020
tt1111422;L'Attaque du métro 123;Thriller, Action, Crime;6.4;213047;Denzel Washington;John Travolta;Luis Guzmán;2000
tt11114708;Escort girl en classe affaires;Thriller, TVMovie;5.0;370;Chloe Carabasi;Adam Huss;Griffin Freeman;2020
tt11116642;Press Play;ScienceFiction, Drama, Fantasy, Music, Romance;6.1;2026;Lewis Pullman;Danny Glover;Matt Walsh;2020
tt1111831;Stash;Horror;3.0;419;Karen Boles;Nathan Day;Stacey T. Gillespie;2000
tt1111918;The Line;Thriller, Drama, Action, Crime;5.1;3995;Ray Liotta;Andy Garcia;Esai Morales;2000
tt1111922;Magique!;Comedy, Drama, Music, Romance;4.8;139;Marie Gillain;Cali;Antoine Duléry;2000
tt1111948;Soul Men;Comedy, Drama, Music;6.4;12024;Samuel L. Jackson;Bernie Mac;Sharon Leal;2000
tt11120378;The Once and Future Smash;Comedy, Horror;7.6;1291;Michael St. Michaels;Bill Weeden;A.J. Cutler;2020
tt11120888;Gumdrop, a Short Horror;Thriller, Horror, Crime;4.8;13;Tom Remick;Stan Wankowski;Luke Remick;2020
tt11121174;Beyond Paranormal;Sci-Fi, Horror;2.8;219;Cortney Palm;Ryan Donowho;Patricia Rae;2020
tt11121664;Blue Bayou;Drama, Crime;7.1;11351;Justin Chon;Alicia Vikander;Mark O'Brien;2020
tt11125620;La Famille Addams 2;Adventure, Animation, Fantasy, Horror, Comedy, Family;5.4;16717;Oscar Isaac;Charlize Theron;Chloë Grace Moretz;2020
tt11125634;Hail Mary;Horror;8.2;26;Jack Huston;Angela Sarafyan;Benny Emmanuel;2020
tt11125636;Yakari, le film;Animation, Adventure, Family;6.4;571;Mia Diekow;Oscar Douieb;Roman Rossa;2020
tt11125908;Merry Christmas Officer Hansel;Comedy, Family;5.8;52;Alex Cain;Hansel;Colin Kaye;2020
tt11127256;Choke;Thriller, Horror;2.8;4587;Shane Ryan-Reid;Scott Butler;Sarah Brine;2020
tt11127512;Heartbeat;Thriller;3.4;1366;Nicole D'Angelo;Chris Spinelli;Shane Ryan-Reid;2020
tt11127680;The Chef;Thriller, Drama;7.5;50149;Stephen Graham;Vinette Robinson;Alice Feetham;2020
tt1112782;The Code;Thriller, Action, Crime;6.0;36496;Ivan Petrushinov;Victor Boichev;Nickolay Hadjiminev;2000
tt11128440;Clerks III;Comedy, Drama;6.2;20694;Brian O'Halloran;Jeff Anderson;Vincent Pereira;2020
tt11130102;The Investigation: A Haunting in Sherwood;Horror;4.2;199;Matthew James Finkel;Gavin Gordon;Daniel Mansfield;2010
tt11131464;The Novice;Thriller, Sport, Drama;6.5;7514;Isabelle Fuhrman;Amy Forsyth;Dilone;2020
tt11131918;Everything in the End;Drama;6.0;226;Hugo de Sousa;Bergdis Julia Johannsdottir;Lilja Þórisdóttir;2020
tt11136276;Azor;Thriller, Drama;6.5;3189;Fabrizio Rongione;Stéphanie Cléau;Carmen Iriondo;2020
tt11136594;Heaven;Drama;4.9;136;Eric Roberts;Aaron Groben;Scott King;2020
tt11136638;Half Sisters;Mystery, Thriller, Horror;3.2;240;Kristy Dawn Dinsmore;Sydney Winbush;Darielle Mason;2020
tt11138512;The Northman;Drama, Adventure, Action, Fantasy;7.0;279816;Alexander Skarsgård;Nicole Kidman;Claes Bang;2020
tt11139374;iPossessed;Thriller, Horror;6.0;132;Carl Rimi;Chris Moss;Meghan Carrasquillo;2020
tt11140488;The Wolf of Snow Hollow;Mystery, Thriller, Comedy, Horror;6.2;26643;Jim Cummings;Riki Lindhome;Robert Forster;2020
tt11142628;Hard Plastic;Comedy;4.1;67;Andy Dick;Meg Dick;Natisha Anderson;2020
tt11145118;Creed III;Sport, Drama, Action;6.7;100785;Michael B. Jordan;Tessa Thompson;Jonathan Majors;2020
tt11146072;Behemoth;Mystery, Thriller, Horror;4.4;840;Josh Eisenberg;Paul Statman;Jennifer Churchich;2020
tt1114677;Hannah Montana - Le film;Drama, Music, Comedy, Family, Romance;4.7;47387;Miley Cyrus;Emily Osment;Billy Ray Cyrus;2000
tt1114740;Paul Blart, super vigile;Adventure, Action, Comedy, Family, Crime;5.3;121229;Kevin James;Keir O'Donnell;Jayma Mays;2000
tt11151162;The Occupant;Thriller, Horror;3.5;127;Rik Billock;Megan Bolton;David Flick;2020
tt11151336;Broadcast Signal Intrusion;Drama, Thriller, Horror, Mystery, Crime;5.4;3506;Harry Shum Jr.;Kelley Mack;Chris Sullivan;2020
tt11151696;Bigfoot: Path of the Beast;Horror;2.7;164;Justin Snyder;Matthew Pulling;Suzanna Woodhead;2020
tt11151768;The Parker Sessions;Horror;6.7;102;Rachell Sean;Danny James;Guy Wheatley;2020
tt11152168;Blue et compagnie;Adventure, Animation, Drama, Fantasy, Comedy;6.4;58958;Cailey Fleming;Ryan Reynolds;John Krasinski;2020
tt11152422;Governance;Thriller, Drama;5.9;280;Maria Cristina Heller;Viviana Altieri;Marial Bajma-Riva;2020
tt11154574;Voir le jour;Comedy, Drama;5.8;170;Sandrine Bonnaire;Brigitte Roüan;Aure Atika;2020
tt11159908;Junoon;Horror, Thriller, Adventure;5.7;312;Saleh Alem;Ida Alkusay;Maan B.;2020
tt11160650;On the Count of Three;Comedy, Drama, Crime;7.0;9791;Jerrod Carmichael;Christopher Abbott;Tiffany Haddish;2020
tt11161374;Beyond the Law;Thriller, Action, Crime;3.7;3379;Steven Seagal;Johnny Messner;DMX;2010
tt11161474;Pieces of a Woman;Drama;7.0;58325;Vanessa Kirby;Shia LaBeouf;Ellen Burstyn;2020
tt1116182;Affinity;Mystery, Thriller, Drama, Romance;6.2;2293;Zoë Tapper;Anna Madeley;Domini Blythe;2000
tt11165716;North Hollywood;Comedy, Drama, Sport;5.9;3113;Ryder McLaughlin;Miranda Cosgrove;Vince Vaughn;2020
tt11166250;Matriarch;Drama;8.9;11;Nick Blades;Donald C. Brice;Jennifer Brofer;2020
tt11166308;Tow;Mystery, Thriller, Horror;3.2;300;Caitlin Gerard;Kane Hodder;Abe Bueno-Jallad;2020
tt11166382;The Third Saturday in October Part V;Comedy, Horror;4.8;437;Kansas Bowling;Poppy Cunningham;Taylor Smith;2020
tt11166512;40-Love;Comedy, Sport;5.3;344;Jasjit Williams;Katerina Tannenbaum;Alena Savostikova;2020
tt11166960;Beast with a Budget;Thriller, Comedy, Horror;7.2;36;Elijahwan Butler;;;2010
tt11169050;Supernova;Drama, Romance;6.9;15522;Colin Firth;Stanley Tucci;Pippa Haywood;2020
tt11172830;Big Freaking Rat;ScienceFiction, Thriller, Sci-Fi, Horror, Comedy;2.9;359;Caleb Thomas;Caroline Abbott;Nino Aldi;2020
tt1117379;Bonnie & Clyde vs. Dracula;Horror, Action, Crime;4.4;444;Tiffany Shepis;Trent Haaga;Allen Lowman;2000
tt1117385;Felon;Drama, Action, Thriller, Mystery, Crime;7.4;86291;Stephen Dorff;Marisol Nichols;Vincent Miller;2000
tt1117386;A Fork in the Road;Comedy, Crime;5.9;1308;Jaime King;Josh Cooke;Silas Weir Mitchell;2010
tt1117395;Welfare to Millionaire;Comedy, Drama;4.5;11;Richard Givens;Teneale Bender;M.J. George;2000
tt1117592;Jack Rio;Thriller;6.1;54;Matt Borlenghi;Mary Kate Schellhardt;Sean Kanan;2000
tt11175956;Poser;Music, Drama;5.9;639;Sylvie Mix;Bobbi Kitten;Aujolie Baker;2020
tt11175990;The Final Code;Thriller, Drama;5.4;113;Ieva Lykos;Chip Chuipka;Mara Stefan;2020
tt11176286;Atarrabi & Mikelats;Drama, Fantasy;5.7;106;Saia Hiriart;Lukas Hiriart;Ainara Leemans;2020
tt11176322;Paydirt;Thriller, Action, Crime;3.9;4025;Luke Goss;Val Kilmer;Mike Hatton;2020
tt1117636;Strigoi;Comedy, Drama, Horror, Fantasy;5.4;1301;Catalin Paraschiv;Rudy Rosenfeld;Constantin Barbulescu;2000
tt11177158;All Who Loved Her;Mystery, Thriller, Drama;3.1;263;Janice Blue;Andre Boyer;Clint Carmichael;2020
tt11177846;They Want Me Gone;Thriller, Drama, Horror;4.0;148;Emily Decker;Joslyn Jensen;Jennifer Lafleur;2020
tt11179020;Les cobayes;Comedy;5.5;90;Thomas Ngijol;Judith Chemla;Dominique Valadié;2020
tt1117963;Blues;, Drama;5.8;40;Ty Hodges;Henry G. Sanders;Steve Connell;2000
tt1117978;Optical Illusions;Comedy, Drama;6.2;288;Ivan Alvarez de Araya;Gregory Cohen;Eduardo Paxeco;2000
tt1117983;My Normal;Comedy, Drama, Romance;4.3;821;Nicole LaLiberte;Ty Jones;Dawn Noel;2000
tt1118045;Here and There;Comedy, Drama, Romance;6.3;1090;David Thornton;Mirjana Karanovic;Cyndi Lauper;2000
tt11182546;The Desert Project;Thriller, Comedy, Sci-Fi, ScienceFiction;3.6;204;Ilya Tank Shilov;Naomi Navarre;Ashton Solecki;2010
tt11183868;Bad Habits;Comedy, Horror, Crime;4.6;148;Giovanni Anzaldo;Nicolò Ausili;Fortunato Cerlino;2020
tt1118687;Le Village des maudits;Thriller, Horror;4.5;1893;Josslyn DeCrosta;Erica Rhodes;David Lombard;2000
tt11186952;Ghosts of the Ozarks;Mystery, Thriller, Horror, Western;4.6;714;Thomas Hobson;Scott Dean;Ed Lowry;2020
tt11187986;Una promessa;Drama;5.9;277;Salvatore Esposito;Samuele Carrino;Antonella Carone;2020
tt11188010;L'ombre d'un mensonge;Drama, Romance;6.6;1132;Michelle Fairley;Bouli Lanners;Andrew Still;2020
tt11188624;Séance;Mystery, Thriller, Horror;5.2;4721;Suki Waterhouse;Madisen Beaty;Inanna Sarkis;2020
tt11188734;Sous les étoiles de Paris;Comedy, Drama;6.1;363;Catherine Frot;Mahamadou Yaffa;Dominique Frot;2020
tt11190652;La fine fleur;Comedy, Drama;6.4;1295;Catherine Frot;Melan Omerta;Fatsah Bouyahmed;2020
tt1119123;Accidents Happen;Comedy, Drama;6.0;2832;Geena Davis;Harrison Sloan Gilbertson;Harry Cook;2000
tt1119133;Enfances;, Drama;6.4;173;Virgil Leclaire;Julie Gayet;Patrick Fierry;2000
tt1119186;The Hustle;Comedy;4.6;428;Charlie Murphy;Al Shearer;Tamala Jones;2000
tt1119191;Killing Room;Mystery, Thriller, Drama;5.6;15203;Nick Cannon;Clea DuVall;Timothy Hutton;2000
tt11192320;Roommate Wanted;Comedy, Horror;4.2;121;Michael Connors;Carol Stanzione;Jack Shulruff;2020
tt11192466;River of Hope;Drama, History;6.9;19;Chuck Anziulewicz;Angelica Armstrong;Tristan Bragg;2020
tt11196036;The Card Counter;Thriller, Drama, Crime;6.2;45463;Oscar Isaac;Tiffany Haddish;Tye Sheridan;2020
tt1119646;Very Bad Trip;Comedy;7.7;888701;Zach Galifianakis;Bradley Cooper;Justin Bartha;2000
tt11197464;Bitter Taste of Ginger;Thriller, Comedy, Drama, Horror;4.0;14;Sarah Cugini;Marcy Repp;Chris Egging;2020
tt11197874;Redoubt;Documentary, Drama, Adventure, Fantasy;6.7;131;Matthew Barney;Eleanor Bauer;K.J. Holmes;2010
tt11198146;Demon Fighter;Horror, Action;6.4;64;John Ozuna;Robert Crow;Jeff Hatch;2020
tt11198796;Saved by Grace;Comedy;3.0;36;Nancy Bellany;Prudence Shaka Laka Boom;Art Corral;2020
tt11199410;La Princesse de Chicago: Dans la peau d'une reine;Comedy, Drama, Family, Romance;5.4;14495;John Jack;Vanessa Hudgens;Sam Palladio;2020
tt11203022;Sex Nerd;Comedy, Drama, Romance;5.4;3754;Mika Abdalla;Jake Short;Fortune Feimster;2020
tt11204094;The Duke;Crime, Drama, Biography, Comedy, History;6.9;15254;Helen Mirren;Matthew Goode;Jim Broadbent;2020
tt11204372;Goblin;Thriller, Horror, Romance;3.0;1287;Ashley Rene;Joe Cummings;Houston Towe;2020
tt11206302;30 jours max;Comedy, Action, Crime;5.5;2248;Tarek Boudali;Philippe Lacheau;Julien Arruti;2020
tt11207270;Rock Dog 3: Battle the Beat;Animation, Comedy, Adventure;4.8;306;Graham Hamilton;Ashleigh Ball;Andrew Francis;2020
tt11208026;The Badge, the Bible, and Bigfoot;Drama, Action, Romance;2.4;283;David Owen Wright;Ashley Hays Wright;Jaina Wright;2010
tt1120889;12 in a Box;Thriller, Comedy;5.1;462;Ed Bennett;David Burrows-Sutcliffe;Robert Cargill;2000
tt11209358;Zoey;Thriller;4.0;78;Ruth Maria Flores;Kyle Myhre;Jason Utnick;2020
tt1120944;Radio Cape Cod;Drama, Romance;7.6;30;Tamzin Outhwaite;O-T Fagbenle;Tamzin Merchant;2000
tt1120945;Tony;Thriller, Drama, Horror;6.1;3747;Peter Ferdinando;Greg Kam;Ricky Grover;2000
tt1120985;Blue Valentine;Drama, Romance;7.3;218844;Ryan Gosling;Michelle Williams;John Doman;2010
tt11210390;Astérix & Obélix: L'Empire du Milieu;Comedy, Adventure, Family;5.1;12237;Guillaume Canet;Gilles Lellouche;Vincent Cassel;2020
tt11210576;Only the Winds;Documentary, Drama;8.7;26;Nadia Hassan;Karim Kassem;Zeinab Hind Khadra;2020
tt1121096;Le septième fils;Adventure, Action, Fantasy;5.5;82191;Ben Barnes;Julianne Moore;Jeff Bridges;2010
tt11214590;House of Gucci;History, Drama, Biography, Crime;6.6;168843;Lady Gaga;Adam Driver;Al Pacino;2020
tt11217036;The Gardener;Thriller, Drama, Action;3.6;659;Robert Bronzi;Gary Daniels;Nicola Wright;2020
tt11217094;Hatched;Adventure, ScienceFiction, Drama, Action, Horror;2.8;607;Georgie Banks;Megan Purvis;Marshall Hawkes;2020
tt1121786;Formosa Betrayed;Adventure, Drama, Action, Thriller, Mystery;6.0;1533;James Van Der Beek;Wendy Crewson;John Heard;2000
tt11219136;Bottle Monster;Drama, Horror;2.5;937;Willie Aames;Ryker Overacker;Liam Attridge;2020
tt1121931;Hyper Tension 2;Thriller, Action, Crime;6.1;163795;Jason Statham;Amy Smart;Clifton Collins Jr.;2000
tt11219324;Ending is the Beginning: The Mitch Lucker Memorial Show;Documentary, Music;9.8;9;Aubin A. Sadiki;Jerry Clubb;;2010
tt11219342;Unknown Visitor;Horror;3.4;629;Brittany Dunk;June Griffin Garcia;Jason Scarbrough;2010
tt1121948;The Killer;Thriller, Action;5.7;13214;Nathalie Emmanuel;Omar Sy;Sam Worthington;2020
tt1121977;Mother and Child;Drama, Romance;7.2;13091;Naomi Watts;Annette Bening;Kerry Washington;2000
tt1121986;Ultimate Fight;Drama, Action;3.9;597;Ving Rhames;Maria Conchita Alonso;George Takei;2010
tt11220408;The Deal;Sci-Fi, Drama, ScienceFiction;4.6;522;Lisa Brenner;Carni Djeric;Emma Fischer;2020
tt11225360;Stinky Dog, Happy Life in Paris!;Animation, Comedy, Adventure;6.8;47;Andrew Danish;Jean-Christophe Dollé;Camille Donda;2020
tt11225626;Am I OK?;Comedy, Drama, Romance;6.1;11312;Dakota Johnson;Sonoya Mizuno;Jermaine Fowler;2020
tt1122599;Momma's Man;Comedy, Drama;6.0;822;Matt Boren;Flo Jacobs;Ken Jacobs;2000
tt11226404;Daughter;Mystery, Drama, Horror;4.8;392;Casper Van Dien;Elyse Dinh;Vivien Ngô;2020
tt1122765;The House That Jack Built;Horror;3.2;140;Kris Black;Joe Mantegna;Gail O'Grady;2000
tt1122775;Rosencrantz and Guildenstern Are Undead;, Comedy;5.0;848;Jake Hoffman;Devon Aoki;John Ventimiglia;2000
tt1122836;Alien Trespass;Adventure, ScienceFiction, Action, Sci-Fi, Horror, Comedy;5.8;4445;Eric McCormack;Jenni Baird;Robert Patrick;2000
tt11228826;Mother Teresa & Me;Drama;5.8;119;Liza Sadovy;Tom Bonington;Shobu Kapoor;2020
tt11229766;L'enfant rêvé;Drama, Romance;5.8;179;Jalil Lespert;Louise Bourgoin;Mélanie Doutey;2020
tt11229780;Infidel;Thriller, Action;5.6;4069;Jim Caviezel;Claudia Karvan;Hal Ozsan;2010
tt11229886;Les Misérables: The Staged Concert;Music, Drama, Musical, History;8.6;825;Michael Ball;Alfie Boe;Carrie Hope Fletcher;2010
tt11230106;Jasmine Star;Drama, Family;8.3;14;Andy Dubick;Brittany Benjamin;Regina Hoyles;2010
tt11233960;Impardonnable;Mystery, Drama, Crime;7.1;123875;Sandra Bullock;Viola Davis;Vincent D'Onofrio;2020
tt11235772;The Voyeurs;Mystery, Thriller, Drama, Romance;6.1;41458;Sydney Sweeney;Justice Smith;Ben Hardy;2020
tt11237714;True to the Game 2;Thriller, Drama, Crime;4.5;514;Vivica A. Fox;Andra Fuller;Rotimi;2020
tt11238150;Zahorí;Drama;6.8;72;Lara Tortosa;Santos Curapil;Cirilo Wesley;2020
tt1123894;And Then Came Lola;Comedy, Drama, Romance;4.0;1822;Ashleigh Sumner;Jill Bennett;Cathy DeBuono;2000
tt11240348;The Georgetown Project;Thriller, Horror;4.2;11608;Russell Crowe;Ryan Simpkins;Sam Worthington;2020
tt1124035;Les marches du pouvoir;Thriller, Drama;7.1;235562;Paul Giamatti;George Clooney;Philip Seymour Hoffman;2010
tt1124037;Free State of Jones;Drama, Action, War, Biography, History;6.9;66493;Matthew McConaughey;Gugu Mbatha-Raw;Mahershala Ali;2010
tt1124039;Conspiracy;Thriller, Action, Crime;5.7;20183;Shane West;Edward Burns;Ving Rhames;2000
tt1124048;The Last Resort;Thriller, Horror;3.1;1565;America Olivo;Paulie Rojas;Marissa Tait;2000
tt11241394;Hair-Trigger;Drama, TVMovie, Action, Fantasy, Thriller, Horror, Mystery, Romance, Crime;4.4;316;Emily Carlson;Chris Charais;Joseph Schwartz;2020
tt11241692;Treason;Comedy, Drama;5.2;77;Jeff LeBeau;Dalia Vosylius;Emma Center;2020
tt11242162;Rise : La véritable histoire des Antetokounmpo;Sport, Drama, Biography;7.0;8757;Dayo Okeniyi;Yetide Badaki;Uche Agada;2020
tt11242218;Books of Blood;Mystery, Drama, Horror, ScienceFiction;5.6;10958;Britt Robertson;Freda Foh Shen;Nicholas Campbell;2020
tt11242292;Black Friday;Comedy, Horror, Music, Musical;7.7;542;Jaime Lyn Beatty;Jeff Blim;Corey Dorris;2020
tt11242654;They Shot the Piano Player;Animation, Music, Drama, History;6.6;899;Jeff Goldblum;Tony Ramos;Abel Ayala;2020
tt11242718;The Last Victim;Adventure, Western, Action, Thriller, Mystery, Crime;5.0;1183;Ali Larter;Ralph Ineson;Ron Perlman;2020
tt11243476;The Danish Boys;Drama;6.5;60;Claes Bang;Lior Cohen;Youssef Wayne Hvidtfeldt;2010
tt1124364;Genghis Khan, la légende d'un conquérant;Adventure, Drama, Action, War, History;4.6;510;Stepanida Borissova;Sergei Egorov;Irina Engelis;2000
tt1124377;John Rabe;History, Drama, Biography, War;7.2;6866;Ulrich Tukur;Daniel Brühl;Steve Buscemi;2000
tt1124388;Play the Game;Comedy, Romance;6.3;2952;Paul Campbell;Andy Griffith;Doris Roberts;2000
tt1124392;La Saison des orphelins;Mystery, Thriller;5.5;54;Laurent Lucas;Aurélien Recoing;Jordan Chemama;2000
tt1124397;Skate or Die;Comedy, Action, Crime;4.0;661;Mickey Mahut;Idriss Diop;Elsa Pataky;2000
tt11244166;Cottontail;Drama, Romance;6.5;333;Ciarán Hinds;Thomas Coombes;Aoife Hinds;2020
tt11244558;A Thousand Little Cuts;Mystery, Thriller, Drama, Crime;5.1;804;Marina Sirtis;Rebecca Liddiard;Andrew Creer;2020
tt11245850;What Remains;Mystery, Thriller, Drama;4.8;340;Anne Heche;Kellan Lutz;Cress Williams;2020
tt11245972;Scream;Mystery, Thriller, Horror;6.3;174695;Neve Campbell;Courteney Cox;David Arquette;2020
tt11246284;Win a Trip to Browntown!;Comedy;3.8;232;Kendra McDermott;George A. Tramountanas;Gabriel Conrad;2020
tt11247622;Schirkoa: la cité des fables;Animation, Sci-Fi, Fantasy;5.6;162;Golshifteh Farahani;Asia Argento;Gaspar Noé;2020
tt11249650;Saturnalia: Cave-Girl from Outer Space;ScienceFiction, Fantasy;4.2;77;Dani Thompson;Joshua Kennedy;Stefanie Jo Saenz;2020
tt1125188;Frayed;Mystery, Thriller, Drama, Horror;5.5;1556;Tony Doupe;Aaron Blakely;Alena Dashiell;2000
tt11252248;Dog;Comedy, Drama;6.5;49636;Channing Tatum;Ryder McLaughlin;Aavi Haas;2020
tt11252460;King Knight;Comedy;5.1;792;Matthew Gray Gubler;Angela Sarafyan;Andy Milonakis;2020
tt11252490;Creatures;Comedy, Horror, Action, ScienceFiction;3.6;1382;Romain Barbey;Rina Saito;Chris Kyriacou;2020
tt1125351;Haunted Traxxs;Mystery, , Drama, Horror;3.1;198;Erica Leerhsen;Peter Speach;David Fine;2000
tt1125413;Why Am I Doing This?;Comedy;7.0;119;Anthony Montgomery;Tom Huang;Sheetal Sheth;2000
tt11255486;Psycho-Therapy;Horror;4.0;91;Laura Capparelli;Vincent Caprio;Suzanne Johnson;2010
tt1125800;The Devil's Music;Documentary, Drama, Horror, Comedy, Crime;4.2;126;Debbie Attwell;Chandrika Chevli;Richard Collins;2000
tt1125849;The Wrestler;Sport, Drama, Romance;7.9;325940;Mickey Rourke;Marisa Tomei;Evan Rachel Wood;2000
tt11258824;Conférence;Drama;6.7;430;Natalya Tsvetkova;Filipp Avdeev;Yan Tsapnik;2020
tt1125929;Love Ranch;Comedy, Drama, Biography;5.6;3457;Helen Mirren;Joe Pesci;Sergio Peris-Mencheta;2010
tt1125931;Tamales and Gumbo;Comedy, Drama;7.4;49;John Amos;Sofia Raquel Benitez;Connie Bonzagni;2010
tt11261820;Tahara;Comedy, Drama;5.9;402;Madeline Grey DeFreece;Rachel Sennott;Daniel Taveras;2020
tt11261830;The Retaliators;Thriller, Horror, Action;5.3;2543;Michael Lombardi;Marc Menchaca;Joseph Gatt;2020
tt11263022;Possédés : L'exorcisme;Mystery, Horror;4.5;5919;Guy Pearce;Vadhir Derbez;Stephen Lang;2020
tt11265320;Escape the Field;Thriller, Horror;4.4;5175;Jordan Claire Robbins;Theo Rossi;Shane West;2020
tt1126590;Big Eyes;Drama, Biography, Crime;7.0;102471;Amy Adams;Christoph Waltz;Danny Huston;2010
tt1126591;Burlesque;Romance, Music, Drama, Musical;6.4;96678;Cher;Christina Aguilera;Alan Cumming;2010
tt1126596;Adulthood;Drama, Crime;6.6;13349;Noel Clarke;Scarlett Alice Johnson;Adam Deacon;2000
tt1126618;Morning Glory;Comedy, Drama, Romance;6.5;85506;Rachel McAdams;Harrison Ford;Diane Keaton;2010
tt11266868;Solitary;Thriller, Sci-Fi, Drama, ScienceFiction;3.5;1899;Johnny Sachon;Lottie Tolhurst;Michael Condron;2020
tt11268742;The Ultimate Playlist of Noise;Comedy, Drama, Music;6.6;1134;Keean Johnson;Madeline Brewer;Rya Kihlstedt;2020
tt11268864;In Between Dying;Drama;6.3;366;Orkhan Iskandarli;Rana Asgarova;Huseyn Nasirov;2020
tt11271038;Licorice Pizza;Comedy, Drama, Romance;7.1;148381;Alana Haim;Cooper Hoffman;Sean Penn;2020
tt1127180;Jusqu'en enfer;Thriller, Horror;6.6;224570;Alison Lohman;Justin Long;Ruth Livier;2000
tt11271800;Mayday;Drama, Action, Fantasy, Thriller, Mystery;4.4;2182;Grace Van Patten;Mia Goth;Soko;2020
tt11272032;Fuzzy Head;Thriller;4.3;225;Alicia Witt;Wendy McColm;Rain Phoenix;2020
tt1127215;The Devil's Mercy;Thriller, Horror;3.5;368;Stephen Rea;Deborah Valente;Michael Cram;2000
tt1127221;Not Forgotten;Thriller, Horror;4.7;2969;Simon Baker;Paz Vega;Michael DeLorenzo;2000
tt1127228;Zombthology;Horror;4.6;130;Micah Shane Ballinger;Brittany Bates;BeBe Bellamont;2000
tt11274100;Archenemy;Adventure, ScienceFiction, Animation, Action, Thriller, Crime;5.0;3781;Jessica Allain;Mac Brandt;Skylan Brooks;2020
tt11274492;Gangsters par alliance;, Comedy, Action, Crime;5.4;39635;Adam Devine;Pierce Brosnan;Ellen Barkin;2020
tt11275350;Le Bel été;Drama;5.2;27;Gaston Ouedraogo;Sophie Lebel;Yves Edouard;2010
