tconst,primaryTitle,title,frenchTitle,startYear,genres,production_countries,runtimeMinutes,revenue,tagline,overview,id,averageRating,numVotes,actor1,actor2,actor3
tt1206885,Rambo: Last Blood,Rambo: Last Blood,Rambo: Last Blood,2019,"Crime, Drama, Action, Thriller","CN,US",89,91490353.0,Everyone has one more fight in them,"After fighting his demons for decades, John Rambo now lives in peace on his family ranch in Arizona, but his rest is interrupted when Gabriela, the granddaughter of his housekeeper María, disappears after crossing the border into Mexico to meet her biological father. Rambo, who has become a true father figure for Gabriela over the years, undertakes a desperate and dangerous journey to find her.",522938,6.1,115547,Sylvester Stallone,Paz Vega,Sergio Peris-Mencheta
tt1209361,Sutures,Sutures,Sutures,2009,"Horror, Thriller",US,83,0.0,Somewhere between Heaven & Hell lie the nightmares of man's transgressions against himself. Against his children... and their children...,"A group of longtime friends converge on a fatal course with destiny when they cross paths with Alexander Tatum, a mercenary surgeon. He is a hunter with the keen skill of one who has also been hunted. Prey turned predator. The victims quickly realize that Alexander is just the beginning of their problems, as they find themselves enmeshed in a fight for survival against a sociopath business man and his demonic staff, who will stop at nothing to prevail in the sale of Black Market Body Parts.",54612,4.1,1595,Andrew Prine,Jason London,Carlos Lauchu
tt1209378,ExTerminators,ExTerminators,ExTerminators,2009,"Drama, Comedy",US,92,0.0,A girls' club with killer attitude.,"Alex is a lonely accountant whose one act of rage results in her being sentenced to court-ordered therapy. There she meets Stella, the owner of a small extermination business who uses her car as a weapon, and Nikki, a dental technician with the face of an angel and the mind of a sociopath. Together these women form their own ""silent revolution"", wreaking havoc on the abusive men in their lives.",25891,5.2,2902,Heather Graham,Jennifer Coolidge,Matthew Settle
tt1210042,Brooklyn's Finest,Brooklyn's Finest,L'élite de Brooklyn,2009,"Crime, Drama, Thriller",US,132,45719985.0,This is War. This is Brooklyn.,Enforcing the law within the notoriously rough Brownsville section of the city and especially within the Van Dyke housing projects is the NYPD's sixty-fifth precinct. Three police officers struggle with the sometimes fine line between right and wrong.,26390,6.7,67695,Richard Gere,Don Cheadle,Ethan Hawke
tt1210071,The Janky Promoters,Janky Promoters,The Janky Promoters,2009,"Crime, Comedy, Music",US,85,9069.0,,Two shady concert promoters get into hot water when their chance to book a superstar rapper goes awry.,25186,5.1,1893,Ice Cube,Mike Epps,Jeezy
tt1210106,St Trinian's 2: The Legend of Fritton's Gold,St Trinian's 2: The Legend of Fritton's Gold,St Trinian's 2,2009,"Adventure, Comedy, Family",GB,106,0.0,,The girls of St. Trinians are on the hunt for buried treasure after discovering headmistress Miss Fritton is related to a famous pirate.,37565,5.3,9100,Rupert Everett,Colin Firth,David Tennant
tt1210166,Moneyball,Moneyball,Le stratège,2011,"Drama, Biography, Sport",US,133,110206216.0,What are you really worth?,"The story of Oakland Athletics general manager Billy Beane's successful attempt to put together a baseball team on a budget, by employing computer-generated analysis to draft his players.",60308,7.6,487644,Brad Pitt,Robin Wright,Jonah Hill
tt12105554,The Speech,The Speech,Le discours,2020,"Drama, Comedy, Romance",FR,87,3044720.0,,"Meet Adrien! He's 35. He's stuck in a mid-life crisis. He's neurotic and hypochondriac. Tonight he's stuck in an endless family dinner and his girlfriend is not answering his texts. On top of that, his dumb brother-in-law asks him to prepare a speech for his wedding. Could it get even worse?",712150,6.3,2177,Benjamin Lavernhe,Sara Giraudeau,Julia Piaton
tt1210801,Command Performance,Command Performance,Commando d'élite,2009,"Drama, Action, Thriller",US,93,0.0,"Dying is easy, Rock and Roll is hard.","A Moscow charity concert turns bloody when armed extortionists take the headlining American pop-star, Venus, and the Russian President with his family, hostage. The drummer of a heavy metal warm-up band, an ex-bad ass biker played by Lundgren, and a young Russian F.S.B. agent team up to fight back. Our two heroes are seriously outnumbered, and things aren't as simple as they appear, when old ghosts from the Soviet Union appear to haunt the present in this fast paced action piece.",23404,5.5,3585,Dolph Lundgren,Melissa Molinaro,Hristo Shopov
tt1210819,The Lone Ranger,The Lone Ranger,Lone Ranger : Naissance d'un héros,2013,"Western, Drama, Adventure, Action",US,150,260502115.0,Never Take Off the Mask,"The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.",57201,6.4,249028,Johnny Depp,Armie Hammer,William Fichtner
tt12108622,Infinitum: Subject Unknown,Infinitum: Subject Unknown,Infinitum: Subject Unknown,2021,"Mystery, ScienceFiction, Thriller, Sci-Fi",GB,86,0.0,Destined to repeat forever... The test is to find a way out.,"Jane is the subject of a twisted science experiment where she is placed in a parallel world and is forced to find a way to either alter her reality or be stuck in a time-loop, destined to repeat the same test over and over again, with no memory of her doing it before. But with each 'reset' she starts to retain fragments of memory. With clues pointing to the mysterious Wytness Quantum Research Centre, she tries to find a way out.  (The film was shot entirely on an iPhone during the UK’s first lockdown.)",797861,4.0,9986,Tori Butler-Hart,Ian McKellen,Conleth Hill
tt1211837,Doctor Strange,Doctor Strange,Doctor Strange,2016,"Adventure, Action, Fantasy",US,115,676343174.0,The impossibilities are endless.,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",284052,7.5,844958,Benedict Cumberbatch,Chiwetel Ejiofor,Rachel McAdams
tt1211890,Middle of Nowhere,Middle of Nowhere,Middle of Nowhere,2012,Drama,US,101,2368060.0,love can lead us where we least expect,"When her husband is sentenced to eight years in prison, Ruby drops out of medical school in order to focus on her husband's well-being while he's incarcerated - leading her on a journey of self-discovery in the process.",83588,6.6,2042,Emayatzy Corinealdi,David Oyelowo,Lorraine Toussaint
tt1211956,Escape Plan,Escape Plan,Évasion,2013,"Action, Thriller",US,115,122915111.0,No one breaks out alone.,"Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.",107846,6.7,265241,Sylvester Stallone,Arnold Schwarzenegger,50 Cent
tt12121582,When You Finish Saving the World,When You Finish Saving the World,When You Finish Saving the World,2022,"Drama, Comedy",US,88,0.0,,"Evelyn and her oblivious son Ziggy seek out replacements for each other. As Evelyn tries to parent an unassuming teenager at her shelter, Ziggy fumbles through his pursuit of a brilliant young woman at school.",691422,5.6,5495,Julianne Moore,Finn Wolfhard,Billy Bryk
tt1212408,Dog Tags,Dog Tags,Dog Tags - Secret-Défense,2008,"Drama, Romance",US,90,0.0,"Don't Ask, Don't Tell","Raised in a single parent family by his mother Nate Merritt, develops a friendship with a gay man whilst on leave from the US marines.",19235,5.9,1721,Paul Preiss,Amy Lindsay,Candy Clark
tt1212419,Hereafter,Hereafter,Au-delà,2010,"Drama, Fantasy, Romance",US,129,106956330.0,Touched by death. Changed by life.,"Three people — a blue-collar American, a French journalist and a London school boy — are touched by death in different ways.",44603,6.5,97218,Matt Damon,Cécile de France,Bryce Dallas Howard
tt1212428,The Lost City of Z,The Lost City of Z,The Lost City of Z,2016,"History, Drama, Adventure, Biography","GB,US",141,8574339.0,A man's reach should exceed his grasp... or what's a heaven for?,"A true-life drama in the 1920s, centering on British explorer Col. Percy Fawcett, who discovered evidence of a previously unknown, advanced civilization in the Amazon and disappeared whilst searching for it.",314095,6.6,102943,Charlie Hunnam,Robert Pattinson,Sienna Miller
tt1212436,The Back-up Plan,The Back-Up Plan,Le plan B,2010,"Comedy, Romance",US,104,77477008.0,"Fall in love, get married, have a baby. Not necessarily in that order.","When Zoe tires of looking for Mr. Right, she decides to have a baby on her own. But on the day she's artificially inseminated, she meets Stan, who seems to be just who she's been searching for all her life. Now, Zoe has to figure out how to make her two life's dreams fit with each other.",34806,5.3,53847,Jennifer Lopez,Alex O'Loughlin,Michaela Watkins
tt1212450,Lawless,Lawless,Des hommes sans loi,2012,"Crime, Drama, Western, Biography",US,116,53676580.0,"When the law became corrupt, outlaws became heroes.","In 1931, the Bondurant brothers of Franklin County, Virginia, run a multipurpose backwoods establishment that hides their true business — bootlegging. Middle brother Forrest is the brain of the operation; older Howard is the brawn, and younger Jack, the lookout. Though the local police have taken bribes and left the brothers alone, a violent war erupts when a sadistic lawman from Chicago arrives and tries to shut down the Bondurants operation.",82633,7.2,258944,Tom Hardy,Shia LaBeouf,Guy Pearce
tt1212454,An Invisible Sign,An Invisible Sign,An Invisible Sign,2010,"Drama, Comedy, Romance, Family",US,96,51138.0,Count on the unexpected.,"Mona Gray is a 20-year-old loner who, as a child, turned to math for salvation after her father became ill. As an adult, Mona now teaches the subject and must help her students through their own crises.",59435,5.3,4466,Jessica Alba,Chris Messina,Sonia Braga
tt1212974,Bitch Slap,Bitch Slap,Bitch Slap,2009,"Crime, Drama, Comedy, Action, Thriller",US,109,199436.0,Prepare to get slapped...,"Three bad girls (a down-and-out stripper, a drug-running killer and a corporate powerbroker) arrive at a remote desert hideaway to extort and steal $200 million in diamonds from a ruthless underworld kingpin.",26715,4.5,14349,Julia Voth,Erin Cummings,America Olivo
tt1213012,Alpha and Omega,Alpha and Omega,Alpha et Omega,2010,"Adventure, Comedy, Family, Animation, Romance","US,IN,CA",90,50500000.0,A Pawsome 3D Adventure.,"Two young wolves at opposite ends of their pack's social order are thrown together into a foreign land and need each other to return home, but love complicates everything.",12819,5.1,15708,Hayden Panettiere,Christina Ricci,Justin Long
tt1213641,First Man,First Man,First Man : Le Premier Homme sur la Lune,2018,"History, Drama, Biography",US,141,105713218.0,One giant leap into the unknown,"A look at the life of the astronaut, Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.",369972,7.3,210453,Ryan Gosling,Claire Foy,Jason Clarke
tt1213644,Disaster Movie,Disaster Movie,Disaster Movie,2008,"Comedy, ScienceFiction, Sci-Fi",US,87,14109284.0,Your favorite movies are going to be destroyed.,"The filmmaking team behind the hits ""Scary Movie,"" ""Date Movie,"" ""Epic Movie"" and ""Meet The Spartans"" this time puts its unique, inimitable stamp on one of the biggest and most bloated movie genres of all time -- the disaster film.",13805,1.9,96505,Carmen Electra,Vanessa Lachey,Nicole Parker
tt1213648,London Boulevard,London Boulevard,London Boulevard,2010,"Crime, Drama","GB,US",103,8307227.0,Not every criminal wants to be one.,A parolee falls for a reclusive movie star while trying to evade a ruthless gangster.,48838,6.2,51204,Colin Farrell,Keira Knightley,Ray Winstone
tt1213663,The World's End,The World's End,Le Dernier Pub avant la fin du monde,2013,"ScienceFiction, Comedy, Action, Sci-Fi",GB,109,46089287.0,Good food. Fine ales. Total Annihilation.,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,107985,6.9,306476,Simon Pegg,Nick Frost,Martin Freeman
