tconst;primaryTitle;title;frenchTitle;startYear;genres;production_countries;runtimeMinutes;revenue;tagline;overview;id;averageRating;numVotes;actor1;actor2;actor3
tt5475678;Split Lip;Split Lip;Split Lip;2019;Action;US;100;0.0;Ready, SET, Go;"In the underground world of contract killers, mistakes cannot be tolerated. Set ""Doreé Seay"", a top brutal mercenary with an icy exterior, finds out the hard way when one mistake sends her on a treacherous mission to clear her name. Hunted by her former mentor Karlton ""DeJean Brown"" and his roster of psychopaths, she forms an unlikely alliance with a mysterious stranger and his sister as Set races against the clock to out-wit and out-fight the dark forces gunning for her life.";579574;3.5;248;Robert Aldredge;Jax Menez Atwell;DeJean Brown
tt5475734;Squadron 303;303 Squadron;303 Squadron;2018;Drama, War;PL,GB;104;0.0;;After the fall of the September Campaign of 1939, two Polish pilots are forced to fight for their nation in foreign battlefronts.;430727;5.5;2542;Piotr Adamczyk;Kirk Barker;Gabriela Calun
tt5477566;Barry;Barry;Barry;2016;Drama, Biography;US;104;0.0;Before he was Barack, he was Barry;A biopic of Barack Obama set during his time as a college student in New York City.;397717;6.0;7929;Devon Terrell;Anya Taylor-Joy;Jason Mitchell
tt5478478;Hostiles;Hostiles;Hostiles;2017;Western, Drama, History;US;134;36976336.0;No peace without sacrifice;A legendary Native American-hating Army captain nearing retirement in 1892 is given one last assignment: to escort a Cheyenne chief and his family through dangerous territory back to his Montana reservation.;384680;7.2;101563;Scott Shepherd;Rosamund Pike;Ava Cooper
tt5478698;First Comes Like;First Comes Like;First Comes Like;2016;Romance;US;82;0.0;;After they both swipe right, Jeff and Kate start to build a personal relationship through the most impersonal of ways: technology. From flirty texting to their first Skype date, they find themselves drawn to each other but are scared of actually making the choice to meet in person. Because in today's dating scene, first comes like and then comes, should we meet?;498885;5.9;80;Nicole Brandon;Robin De Lano;Joe Fria
tt5478918;Dreams I Never Had;Dreams I Never Had;Dreams I Never Had;2017;Drama;US;81;0.0;;A teenage girl is held captive in the home of a wealthy family. She is befriended by the family's young gardener, himself an illegal from Mexico. Their friendship carries both of them through their hopeless, sequestered lives and ultimately inspires them to break free.;471288;5.5;156;Malcolm McDowell;Iyad Hajjaj;Robin Givens
tt5479616;Amar;Amar;Amar;2017;Drama, Romance;ES,US;105;0.0;;Laura and Carlos love each other as if every day was the last, and perhaps that first love intensity is what will tear them apart a year later.;441614;5.1;5259;María Pedraza;Pol Monen;Natalia Tena
tt5480768;Do Me Love;Do Me Love;Do Me Love;2009;Comedy, Drama, Romance;FR;85;0.0;;A married man in his fifties who has lost all interest in his wife suddenly meets Juliette, a young woman. She reignites love in his life but triggers violent arguments with his wife. Their indifference soon turns into chaos. (French with English subtitles);316682;4.9;98;Lizzie Brocheré;Christine Armanger;Patrick Zocco
tt5480782;Good Manners;Good Manners;Les bonnes manières;2017;Music, Drama, Horror, Fantasy;BR,FR;135;0.0;;Clara, a lonely nurse from the outskirts of São Paulo, is hired by mysterious and wealthy Ana as the nanny for her unborn child. The two women develop a strong bond, but soon Clara discovers a terrifying secret about the child.;315205;6.7;4473;Isabél Zuaa;Marjorie Estiano;Miguel Lobo
tt5481010;Shattered;Shattered;Le Secret des Burnett;2017;Thriller, Drama;US;90;0.0;;Shattered is a story based on true events about family betrayal, love lost, and a dark destructive secret that swirls around a high powered political family in the Deep South. Kate Stenson dreams of an enviable life as the quintessential Southern Belle. She marries Ken Burnett, the son of the town's powerful Mayor - a controlling father who will do anything to protect his position. Kate has two children with Ken - a biological daughter, and an adopted son, named Logan (Tate Birchmore). But Kate's seemingly perfect lifestyle begins to fray at the edges as she discovers that Logan suffers from severe mental health issues. Kate's journey to uncover the true story of Logan's past reveals a dark secret that can destroy the entire Burnett legacy. As Kate investigates - with the aid of a new friend - to unmask the history behind Logan's illness, these unimaginable family secrets surface, putting her in unforeseen danger.;491084;5.2;699;Ray Wise;Molly Burnett;Adam Huss
tt5481180;The Drowning of Arthur Braxton;The Drowning of Arthur Braxton;The Drowning of Arthur Braxton;2021;Drama, Fantasy;GB;102;0.0;Is the girl of his dreams living in his head?;When an awkward, heavily bullied schoolboy from a dysfunctional home discovers a beautiful water nymph hiding in an abandoned Edwardian bathhouse, he must confront his own personal demons in order to save them both from the depraved custodian who keeps the enchanted waters alive with the ritual sacrifice of children.;352693;5.8;169;James Tarpey;Johnny Vegas;Rebecca Hanssen
tt5481404;Dead Rising: Endgame;Dead Rising: Endgame;Dead Rising: Endgame;2016;Horror, Action;US;96;0.0;;Investigative reporter Chase Carter must stop a secret government conspiracy in the zombie infested quarantine zone of East Mission City.;400605;4.8;3431;Jesse Metcalfe;Marie Avgeropoulos;Ian Tracey
tt5481984;Sinister Squad;Sinister Squad;Sinister Squad;2016;Comedy, Horror, Action, Fantasy;US;90;0.0;Super bad. But in a good way.;When a supernatural cult threatens Earth, Alice must assemble a team of fairy tale villains to face the literal forces of Death.;404947;2.2;1230;Johnny Rey Diaz;Christina Licciardi;Lindsay Sawyer
tt5482242;Fluidity;Fluidity;Fluidity;2019;Drama;US;105;0.0;It Defines a Generation;"The story of ten millennials living in New York City whose sexual lives intersect in the age of social media - where likes, impressions, and virtual ""connections"" threaten the very notion of personal relationships and human intimacy.";552659;4.8;247;Nico Tortorella;Isabella Farrell;Tommy Dorfman
tt5482752;The Edict;The Edict;The Edict;2017;Thriller, Horror;US;85;0.0;;;554612;3.4;143;Dionysius Akeem;Jessica David;Cindy Fernandez-Nixon
tt5485482;Chocolate City: Vegas;Chocolate City: Vegas Strip;Chocolate City: Vegas;2017;Drama;US;89;0.0;BRING ON THE SEXY;The Chocolate City dancers come together to save their club from foreclosure. They decide to enter a national stripper competition, traveling all the way to Las Vegas to try their luck.;471981;3.7;368;Vivica A. Fox;Michael Jai White;Mel B
tt5485578;Inheritance;Inheritance;Inheritance;2017;Drama;BZ,US;75;0.0;;A woman learns her estranged father has passed away.  She returns with her boyfriend to her childhood home of Belize, where she is reunited with her brother, and must face her past while fighting for intimacy in the present.;426673;3.9;351;Jessica Kaye;Mark Webber;Daniel Ahearn
tt5486552;The Samaritans;The Samaritans;The Samaritans;2017;Thriller, Horror;US;76;0.0;;Four co-workers get together to finish a project at their manager's home. They haven't actually met face to face and they discover they have more in common than the new App they are perfecting. As they piece together their histories, they realize that each of them has a deadly secret that could reveal a way out or seal their fates. Their pasts have provoked a vengeful force to show them the errors in their ways. The home they have been summoned to becomes their court and their prison. Can they prove that history doesn't repeat itself? Can they redeem themselves before time runs out? Will they figure out their fateful bond before revenge has its way with them?;596321;4.4;229;Keith Collins;Doug Bollinger;Timothy Laurel Harrison
tt5487734;Taboo-the Unthinkable Act;Taboo;Taboo-the Unthinkable Act;2016;Drama;US;120;0.0;The unthinkable act.;In the wake of a tragic emotional event, Angie Dobson is lead to do the unthinkable. She suffers from a history of sexual abuse. Instead of suppressing her feelings, she over indulges to satisfy her appetite for an unhealthy infatuation for her brother. These family secrets have been swept under the rug for years. Will this family be able to bounce back, or will it be torn apart?;677664;5.8;83;Brenda Howard;ChelseyRai S. Standberry;Kelvin Rowe
tt5488234;La mélodie des choses;The Melody of Things;La mélodie des choses;2015;Comedy, Drama, Romance;FR;47;0.0;;A young woman, Léna, drives to her father’s second funeral after a vault error. On the way, she picks up two brothers who are hitchhiking. This unlikely meeting at a crucial moment in her life will change the course of her journey.;416024;5.3;14;Anaïs Müller;Augustin de Monts;Boris Vigneron
tt5488870;Burying Yasmeen;Burying Yasmeen;Burying Yasmeen;2019;Comedy;US;73;0.0;;One man's odyssey to put a ring on his dead ex-wife.;558197;5.3;114;Mike Langer;Elena Tovar;Jason Lott
tt5488974;Spree;Spree;Spree;2015;Thriller, Drama, Horror, Crime;US;70;0.0;How Hard Could It Be?;Seeking fulfillment, a young drifter forgoes isolation to embark on a year-long murder spree.;480970;5.3;103;Connor Maginnis;Cyrus Westerlund;Noah Dean Davenport
tt5492502;Cargo;Cargo;Cargo;2017;Drama;BE,FR,NL;91;0.0;;'Cargo' brings the raw story of three brothers who own a family business in the fishery and are trying to save it from destruction. The passion for their profession but also for their loved ones, however, drives them to desperate actions.;473311;6.4;507;Sam Louwyck;Wim Willaert;Sebastien Dewaele
tt5492732;24 Hours in My Council Flat;24 Hours in My Council Flat;24 Hours in My Council Flat;2017;Drama;GB;55;0.0;;A woman suffering from mild agoraphobia lives her life in a high rise apartment as she experiences psychosis.;486506;3.5;19;Daciana Brava;Matthew Dearlove;Catherine Douglas
tt5492734;The Burglar;The Burglar;La Cambrioleuse;2016;Drama;IL,FR,DE;98;0.0;;Alex, a young woman aged 18, lives with her mother in Arad, a small town in the middle of the desert near the Dead Sea. One day her mother disappears without a word of explanation. Abandoned, Alex must now get by alone. But when she creeps into the houses at night, it's not so much to steal money but to appropriate the intimacy of others and their lives.;432990;5.8;96;Lihi Kornowski;Ronald Zehrfeld;Shlomi Avraham
tt5493370;Apnée;Apnée;Apnée;2016;Comedy, Drama;FR;89;0.0;;Céline, Thomas and Maxence always go by three. Just like the republican motto. They want to get married, to get a house, work, good children and eat oysters every day. Rebellious and ill adapted to the furious economical and administrative reality, they ride their burning quad bikes and travel across an afflicted France, looking for new landmarks, deserts strewn with bipeds and moments of ephemeral bliss.;393517;6.1;228;Céline Fuhrer;Thomas Scimeca;Maxence Tual
tt5493516;The Reason;The Reason;The Reason;2020;Drama, Family;US;82;0.0;;The film, based on the William Sirls book, follows a small-town pastor, his wife and their sick child as a mysterious man is sent to give them hope. Sirls adapted his book for the screen, writing the screenplay with Aviv Rubinstein and Richard Clark Jr.;743058;6.1;287;Louis Gossett Jr.;Tatyana Ali;Beverly Todd
tt5493944;The Little Mermaid;The Little Mermaid;La Petite Sirène;2018;Adventure, Drama, Fantasy, Family, Romance;US;85;0.0;A new twist on the classic tail;A young reporter and his niece discover a beautiful and enchanting creature they believe to be the real little mermaid.;385448;4.3;9766;William Moseley;Poppy Drayton;Loreto Peralta
tt5495726;Ice Mother;Ice Mother;Ice Mother;2017;Comedy, Drama, Romance;CZ,FR,SK;106;0.0;;After her husband's death, Hana lives on alone in the family villa. Her two sons visit her with their families, but these visits frequently end in quarrels. When Hana meets Brona, a hardy fellow, inured to winter swimming, a new world opens before her. Brona's team-mates absorb her into their team and Hana gradually learns to overcome her fear of icy water. Her relation with Brona grows into love.;453204;6.8;669;Zuzana Krónerová;Pavel Nový;Daniel Vízek
tt5496628;In the Life of Music;In the Life of Music;In the Life of Music;2018;Drama, Family, History;KH,US;92;0.0;;"An intergenerational tale that explores love, war, and a family’s relationship to ‘Champa Battambang,’ made famous by Sinn Sisamouth, ""The King of Cambodian Music"". Exploring three different decades, it depicts the lives of people whose world is inevitably transformed by the emergence of the Khmer Rouge Regime.";523256;7.1;114;Sreynan Chea;Vandarith Phem;Roza Las
tt5498354;Horizon Line;Horizon Line;Horizon Line;2020;Horror, Thriller, Drama, Adventure;GB,IE,US,SE;92;0.0;Fly or die;A couple flying on a small plane to attend a tropical island wedding must fight for their lives after their pilot suffers a heart attack.;602654;4.8;12234;Allison Williams;Alexander Dreymon;Keith David
tt5500218;Samaritan;Samaritan;Le Samaritain;2022;ScienceFiction, Drama, Action, Fantasy, Crime;US;102;0.0;25 years ago the world's greatest hero vanished.;Thirteen year old Sam Cleary suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 25 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.;629176;5.7;59016;Sylvester Stallone;Javon 'Wanna' Walton;Pilou Asbæk
